ID	TYPE	SPINE	Define	Position	Wait	Transform	Rotate	Scale	Time	Parent	SpawnId
10123005	13		0	0	0.5	0	0	1	0		
10123101	0		0	0	0	0	0	1	0		
10123201	0		0	0	0	0	0	1	0		
10123301	0		0	0	0	0	0	1	0		
10123401	0		0	0	0	0	0	1	0		
10123501	0		0	0	0	0	0	1	0		
10123601	0		0	0	0	0	0	1	0		
10123701	9	A00,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
10123702	14	1	1	0	0	0	0	1	0		
10123801	9	F05,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
10123802	14	0	1	0	0	0	0	1	0		
10123803	14	1	2	0	0	0	0	1	0		
10123901	14	0	2	0	0	0	0	1	0		
10124001	0		0	0	0	0	0	1	0		
10124101	0		0	0	0	0	0	1	0		
10124201	0		0	0	0	0	0	1	0		
10124301	0		0	0	0	0	0	1	0		
10124401	0		0	0	0	0	0	1	0		
10124501	0		0	0	0	0	0	1	0		
10124601	0		0	0	0	0	0	1	0		
10124701	0		0	0	0	0	0	1	0		
10124801	0		0	0	0	0	0	1	0		
10124901	0		0	0	0	0	0	1	0		
10125001	0		0	0	0	0	0	1	0		
10125101	0		0	0	0	0	0	1	0		
10125201	0		0	0	0	0	0	1	0		
10125301	15		0	0	0	0	0	1	4		
10125401	14	1	2	0	0	0	0	1	0		
10125402	1	F04	2	0	0	0	0	1	0		
10125501	14	0	2	0	0	0	0	1	0		
10125502	14	1	1	0	0	0	0	1	0		
10125503	1	F04	1	0	0	0	0	1	0		
10125601	14	0	1	0	0	0	0	1	0		
10125701	14	1	1	0	0	0	0	1	0		
10125801	0		0	0	0	0	0	1	0		
10125901	14	0	1	0	0	0	0	1	0		
10126001	0		0	0	0	0	0	1	0		
10126101	14	1	2	0	0	0	0	1	0		
10126102	1	F07	2	0	0	0	0	1	0		
10126201	14	0	2	0	0	0	0	1	0		
10126301	0		0	0	0	0	0	1	0		
10126401	14	1	2	0	0	0	0	1	0		
10126501	14	0	2	0	0	0	0	1	0		
10126601	14	1	2	0	0	0	0	1	0		
10126602	1	F06	2	0	0	0	0	1	0		
10126701	14	0	2	0	0	0	0	1	0		
10126702	14	1	1	0	0	0	0	1	0		
10126703	1	F02	1	0	0	0	0	1	0		
10126801	14	0	1	0	0	0	0	1	0		
10126901	14	1	1	0	0	0	0	1	0		
10127001	0		0	0	0	0	0	1	0		
10127101	0		0	0	0	0	0	1	0		
10127201	0		0	0	0	0	0	1	0		
10127301	0		0	0	0	0	0	1	0		
10127401	0		0	0	0	0	0	1	0		
10127501	0		0	0	0	0	0	1	0		
10127601	0		0	0	0	0	0	1	0		
10127701	14	1	2	0	0	0	0	1	0		
10127702	1	F07	2	0	0	0	0	1	0		
10127801	14	0	2	0	0	0	0	1	0		
10127802	14	1	1	0	0	0	0	1	0		
10127803	1	F04	1	0	0	0	0	1	0		
10127901	0		0	0	0	0	0	1	0		
10128001	0		0	0	0	0	0	1	0		
10128101	14	0	1	0	0	0	0	1	0		
10128201	0		0	0	0	0	0	1	0		
10128301	14	1	1	0	0	0	0	1	0		
10128302	1	F02	1	0	0	0	0	1	0		
10128401	10		1	0	0	0	0	1	0		
10128402	10		2	0	0	0	0	1	0		
10128403	4	F8	0	0	0	0	0	1	0		
10128404	12	BG/AVG/avg_bg_9901.jpg	0	0	0.5	0	0	1	0		
10128405	13		0	0	0.5	0	0	1	0		
10128501	0		0	0	0	0	0	1	0		
10128601	0		0	0	0	0	0	1	0		
10128701	0		0	0	0	0	0	1	0		
10128801	0		0	0	0	0	0	1	0		
10128901	0		0	0	0	0	0	1	0		
10129001	0		0	0	0	0	0	1	0		
10129101	0		0	0	0	0	0	1	0		
10129201	0		0	0	0	0	0	1	0		
10129301	0		0	0	0	0	0	1	0		
10420101	9	F02,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
10420102	14	1	1	0	0	0	0	1	0		
10420201	16	F2	0	0	0	0	0	1	0		
10420202	15		0	0	0.5	0	0	1	4		
10420203	13		0	0	0.5	0	0	1	0		
10420301	14	0	1	0	0	0	0	1	0		
10420401	0		0	0	0	0	0	1	0		
10420501	14	1	1	0	0	0	0	1	0		
10420502	1	F04	1	0	0	0	0	1	0		
10420601	0		0	0	0	0	0	1	0		
10420701	9	F07,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
10420702	14	0	1	0	0	0	0	1	0		
10420703	14	1	2	0	0	0	0	1	0		
10420801	14	1	1	0	0	0	0	1	0		
10420802	1	F05	1	0	0	0	0	1	0		
10420803	14	0	2	0	0	0	0	1	0		
10420901	0		0	0	0	0	0	1	0		
10421001	14	0	1	0	0	0	0	1	0		
10421101	14	1	1	0	0	0	0	1	0		
10421102	1	F02	1	0	0	0	0	1	0		
10421201	14	0	1	0	0	0	0	1	0		
10421301	16	F2	0	0	0	0	0	1	0		
10421302	15		0	0	0.5	0	0	1	4		
10421303	13		0	0	0.5	0	0	1	0		
10421401	0		0	0	0	0	0	1	0		
10421501	0		0	0	0	0	0	1	0		
10421601	14	1	1	0	0	0	0	1	0		
10421602	1	F04	1	0	0	0	0	1	0		
10421701	14	0	1	0	0	0	0	1	0		
10421801	14	1	1	0	0	0	0	1	0		
10421901	14	0	1	0	0	0	0	1	0		
10422001	0		0	0	0	0	0	1	0		
10422101	0		0	0	0	0	0	1	0		
10422201	0		0	0	0	0	0	1	0		
10422301	14	1	1	0	0	0	0	1	0		
10422302	1	F05	1	0	0	0	0	1	0		
10422401	14	0	1	0	0	0	0	1	0		
10422501	0		0	0	0	0	0	1	0		
10422601	0		0	0	0	0	0	1	0		
10610101	0		0	0	0	0	0	1	0		
10610201	9	F04,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
10610202	14	1	2	0	0	0	0	1	0		
10610301	1	F01	2	0	0	0	0	1	0		
10610401	0		0	0	0	0	0	1	0		
10610501	9	F02,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
10610502	14	0	2	0	0	0	0	1	0		
10610503	14	1	1	0	0	0	0	1	0		
10610601	16	F2	0	0	0	0	0	1	0		
10610602	15		0	0	0.5	0	0	1	4		
10610603	13		0	0	0.5	0	0	1	0		
10610701	14	0	1	0	0	0	0	1	0		
10610801	14	1	2	0	0	0	0	1	0		
10610802	1	F03	2	0	0	0	0	1	0		
10610901	14	0	2	0	0	0	0	1	0		
10611001	0		0	0	0	0	0	1	0		
10611101	15		0	0	0.5	0	0	1	4		
10611102	13		0	0	0.5	0	0	1	0		
10611201	0		0	0	0	0	0	1	0		
10611301	0		0	0	0	0	0	1	0		
10611401	14	1	1	0	0	0	0	1	0		
10611402	1	F04	1	0	0	0	0	1	0		
10611501	14	1	2	0	0	0	0	1	0		
10611502	1	F03	2	0	0	0	0	1	0		
10611503	14	0	1	0	0	0	0	1	0		
10611601	14	0	2	0	0	0	0	1	0		
10611701	14	1	1	0	0	0	0	1	0		
10611801	14	0	1	0	0	0	0	1	0		
10611901	14	1	2	0	0	0	0	1	0		
10612001	14	0	2	0	0	0	0	1	0		
10612101	16	F2	0	0	0	0	0	1	0		
10612102	15		0	0	0.5	0	0	1	4		
10612103	13		0	0	0.5	0	0	1	0		
10612201	0		0	0	0	0	0	1	0		
10612301	0		0	0	0	0	0	1	0		
10612401	14	1	2	0	0	0	0	1	0		
10612402	1	F04	2	0	0	0	0	1	0		
10612501	0		0	0	0	0	0	1	0		
10612601	14	0	2	0	0	0	0	1	0		
10612701	0		0	0	0	0	0	1	0		
10612801	14	1	2	0	0	0	0	1	0		
10612802	1	F03	2	0	0	0	0	1	0		
10612901	14	1	1	0	0	0	0	1	0		
10612902	1	F05	1	0	0	0	0	1	0		
10612903	14	0	2	0	0	0	0	1	0		
10810101	0		0	0	0	0	0	1	0		
10810201	0		0	0	0	0	0	1	0		
10810301	0		0	0	0	0	0	1	0		
10810401	16	F1	0	0	0	0	0	1	0		
10810402	12	BG/AVG/avg_bg_089.jpg	0	0	0.5	0	0	1	0		
10810403	13		0	0	0.5	0	0	1	0		
10810501	9	F03,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
10810502	14	1	2	0	0	0	0	1	0		
10810601	0		0	0	0	0	0	1	0		
10810701	9	F05,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
10810702	14	0	2	0	0	0	0	1	0		
10810703	14	1	1	0	0	0	0	1	0		
10810801	14	1	2	0	0	0	0	1	0		
10810802	14	0	1	0	0	0	0	1	0		
10810901	14	0	2	0	0	0	0	1	0		
10811001	14	1	2	0	0	0	0	1	0		
10811101	14	0	2	0	0	0	0	1	0		
10811201	14	1	1	0	0	0	0	1	0		
10811202	1	F04	1	0	0	0	0	1	0		
10811301	10		1	0	0	0	0	1	0		
10811302	10		2	0	0	0	0	1	0		
10811303	4	F8	0	0	0	0	0	1	0		
10811304	12	BG/AVG/avg_bg_9902.jpg	0	0	0.5	0	0	1	0		
10811305	13		0	0	0.5	0	0	1	0		
10811401	0		0	0	0	0	0	1	0		
10811501	0		0	0	0	0	0	1	0		
10811601	0		0	0	0	0	0	1	0		
10811701	0		0	0	0	0	0	1	0		
10811801	0		0	0	0	0	0	1	0		
10811901	0		0	0	0	0	0	1	0		
10812001	0		0	0	0	0	0	1	0		
10812101	0		0	0	0	0	0	1	0		
10812201	0		0	0	0	0	0	1	0		
10812301	0		0	0	0	0	0	1	0		
10812401	0		0	0	0	0	0	1	0		
10812501	0		0	0	0	0	0	1	0		
10812601	0		0	0	0	0	0	1	0		
10812701	0		0	0	0	0	0	1	0		
10812801	0		0	0	0	0	0	1	0		
10812901	0		0	0	0	0	0	1	0		
10813001	0		0	0	0	0	0	1	0		
10813101	0		0	0	0	0	0	1	0		
10813201	0		0	0	0	0	0	1	0		
10813301	0		0	0	0	0	0	1	0		
10813401	0		0	0	0	0	0	1	0		
10813501	0		0	0	0	0	0	1	0		
10813601	0		0	0	0	0	0	1	0		
10813701	0		0	0	0	0	0	1	0		
10813801	0		0	0	0	0	0	1	0		
10813901	0		0	0	0	0	0	1	0		
10814001	12	BG/AVG/avg_bg_089.jpg		0	0.3	0	0	1	0		
10814002	9	F03,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
10814003	9	F07,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	-1	0		
10814101	14	1	2	0	0	0	0	1	0		
10814102	1	F06	2	0	0	0	0	1	0		
10814201	0		0	0	0	0	0	1	0		
10814301	0		0	0	0	0	0	1	0		
10814401	14	1	1	0	0	0	0	1	0		
10814402	1	F04	1	0	0	0	0	1	0		
10814403	14	0	2	0	0	0	0	1	0		
10814501	0		0	0	0	0	0	1	0		
10814601	0		0	0	0	0	0	1	0		
10814701	14	1	2	0	0	0	0	1	0		
10814702	1	F01	2	0	0	0	0	1	0		
10814703	14	0	1	0	0	0	0	1	0		
10814801	14	1	1	0	0	0	0	1	0		
10814802	1	F02	1	0	0	0	0	1	0		
10814803	14	0	2	0	0	0	0	1	0		
10814901	0		0	0	0	0	0	1	0		
10815001	14	0	1	0	0	0	0	1	0		
10815101	0		0	0	0	0	0	1	0		
10815201	14	1	1	0	0	0	0	1	0		
10815301	14	0	1	0	0	0	0	1	0		
10815401	14	1	1	0	0	0	0	1	0		
10815402	1	F04	1	0	0	0	0	1	0		
10815501	14	0	1	0	0	0	0	1	0		
10815601	14	1	2	0	0	0	0	1	0		
10815602	1	F08	2	0	0	0	0	1	0		
10815701	0		0	0	0	0	0	1	0		
10815801	0		0	0	0	0	0	1	0		
10815901	1	F10	2	0	0	0	0	1	0		
10816001	14	0	2	0	0	0	0	1	0		
10816101	14	1	1	0	0	0	0	1	0		
10816102	1	F06	1	0	0	0	0	1	0		
10816201	14	0	1	0	0	0	0	1	0		
10816301	0		0	0	0	0	0	1	0		
10816401	0		0	0	0	0	0	1	0		
10816501	14	1	2	0	0	0	0	1	0		
10816502	1	F03	2	0	0	0	0	1	0		
10816601	0		0	0	0	0	0	1	0		
10816701	14	0	2	0	0	0	0	1	0		
10816702	14	1	1	0	0	0	0	1	0		
10816703	1	F08	1	0	0	0	0	1	0		
10816801	15		0	0	0.5	0	0	1	4		
10816802	13		0	0	0.5	0	0	1	0		
10816901	14	0	1	0	0	0	0	1	0		
10816902	14	1	2	0	0	0	0	1	0		
10817001	14	1	1	0	0	0	0	1	0		
10817002	14	0	2	0	0	0	0	1	0		
10817101	1	F07	1	0	0	0	0	1	0		
10817201	0		0	0	0	0	0	1	0		
10817301	0		0	0	0	0	0	1	0		
11010101	9	F02,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
11010102	14	1	2	0	0	0	0	1	0		
11010201	16	F2	0	0	0	0	0	1	0		
11010202	15		0	0	0.5	0	0	1	4		
11010203	13		0	0	0.5	0	0	1	0		
11010301	9	F02,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
11010302	14	0	2	0	0	0	0	1	0		
11010303	14	1	1	0	0	0	0	1	0		
11010401	16	F2	0	0	0	0	0	1	0		
11010402	15		0	0	0.5	0	0	1	4		
11010403	13		0	0	0.5	0	0	1	0		
11010501	14	0	1	0	0	0	0	1	0		
11010601	0		0	0	0	0	0	1	0		
11010701	14	1	2	0	0	0	0	1	0		
11010702	1	F01	2	0	0	0	0	1	0		
11010801	14	0	2	0	0	0	0	1	0		
11010802	14	1	1	0	0	0	0	1	0		
11010803	1	A00	1	0	0	0	0	1	0		
11010901	1	F02	1	0	0	0	0	1	0		
11011001	14	0	1	0	0	0	0	1	0		
11011101	0		0	0	0	0	0	1	0		
11011201	0		0	0	0	0	0	1	0		
11011301	15		0	0	0.5	0	0	1	4		
11011302	13		0	0	0.5	0	0	1	0		
11011401	14	1	2	0	0	0	0	1	0		
11011402	1	F03	2	0	0	0	0	1	0		
11011501	14	0	2	0	0	0	0	1	0		
11011601	0		0	0	0	0	0	1	0		
11011701	1	F02	1	0	0	0	0	1	0		
11011702	14	1	1	0	0	0	0	1	0		
11020101	0		0	0	0	0	0	1	0		
11020201	9	F02,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
11020202	14	1	2	0	0	0	0	1	0		
11020301	0		0	0	0	0	0	1	0		
11020401	16	F2	0	0	0	0	0	1	0		
11020402	15		0	0	0.5	0	0	1	4		
11020403	13		0	0	0.5	0	0	1	0		
11020501	14	0	2	0	0	0	0	1	0		
11020601	14	1	2	0	0	0	0	1	0		
11020602	1	F01	2	0	0	0	0	1	0		
11020701	0		0	0	0	0	0	1	0		
11020801	14	0	2	0	0	0	0	1	0		
11020901	14	1	2	0	0	0	0	1	0		
11020902	1	F03	2	0	0	0	0	1	0		
11021001	0		0	0	0	0	0	1	0		
11021101	14	0	2	0	0	0	0	1	0		
11021102	9	F02,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
11021103	14	1	1	0	0	0	0	1	0		
11021201	16	F2	0	0	0	0	0	1	0		
11021202	15		0	0	0.5	0	0	1	4		
11021203	13		0	0	0.5	0	0	1	0		
11021301	14	0	1	0	0	0	0	1	0		
11021401	14	1	1	0	0	0	0	1	0		
11021402	1	F04	1	0	0	0	0	1	0		
11021501	14	0	1	0	0	0	0	1	0		
11021601	0		0	0	0	0	0	1	0		
11021701	0		0	0	0	0	0	1	0		
11021801	0		0	0	0	0	0	1	0		
11021901	0		0	0	0	0	0	1	0		
11022001	0		0	0	0	0	0	1	0		
11022101	0		0	0	0	0	0	1	0		
11022102	15		0	0	0.5	0	0	1	4		
11022201	14	1	2	0	0	0	0	1	0		
11022202	1	F03	2	0	0	0	0	1	0		
11022301	0		0	0	0	0	0	1	0		
11022401	0		0	0	0	0	0	1	0		
11022501	14	0	2	0	0	0	0	1	0		
11022601	0		0	0	0	0	0	1	0		
11022701	14	1	2	0	0	0	0	1	0		
11022801	0		0	0	0	0	0	1	0		
11022901	14	0	2	0	0	0	0	1	0		
11023001	14	1	1	0	0	0	0	1	0		
11023002	1	F04	1	0	0	0	0	1	0		
11023101	14	0	1	0	0	0	0	1	0		
11023201	14	1	1	0	0	0	0	1	0		
11023301	14	1	2	0	0	0	0	1	0		
11023302	14	0	1	0	0	0	0	1	0		
11023401	0		0	0	0	0	0	1	0		
11023501	14	1	1	0	0	0	0	1	0		
11023502	1	F05	1	0	0	0	0	1	0		
11023503	14	0	2	0	0	0	0	1	0		
11023601	0		0	0	0	0	0	1	0		
11023701	14	0	1	0	0	0	0	1	0		
11023801	14	1	1	0	0	0	0	1	0		
11023802	1	F06	1	0	0	0	0	1	0		
11023901	0		0	0	0	0	0	1	0		
11024001	0		0	0	0	0	0	1	0		
11024101	14	0	1	0	0	0	0	1	0		
11024201	14	1	1	0	0	0	0	1	0		
11024301	14	0	1	0	0	0	0	1	0		
11024302	14	1	2	0	0	0	0	1	0		
11024303	1	F02	2	0	0	0	0	1	0		
11024401	1	F03	2	0	0	0	0	1	0		
11024501	15		0	0	0.5	0	0	1	4		
11024502	13		0	0	0.5	0	0	1	0		
11024601	0		0	0	0	0	0	1	0		
11024701	14	1	1	0	0	0	0	1	0		
11024702	1	F08	1	0	0	0	0	1	0		
11024703	14	0	2	0	0	0	0	1	0		
11024801	1	F02	1	0	0	0	0	1	0		
11024901	0		0	0	0	0	0	1	0		
11210101	0		0	0	0	0	0	1	0		
11210201	0		0	0	0	0	0	1	0		
11210301	0		0	0	0	0	0	1	0		
11210401	9	F02,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
11210402	14	1	2	0	0	0	0	1	0		
11210501	16	F2	0	0	0	0	0	1	0		
11210502	15		0	0	0.5	0	0	1	4		
11210503	13		0	0	0.5	0	0	1	0		
11210601	14	0	2	0	0	0	0	1	0		
11210701	0		0	0	0	0	0	1	0		
11210801	0		0	0	0	0	0	1	0		
11210901	0		0	0	0	0	0	1	0		
11211001	9	F02,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
11211002	14	1	1	0	0	0	0	1	0		
11211101	16	F2	0	0	0	0	0	1	0		
11211102	15		0	0	0.5	0	0	1	4		
11211103	13		0	0	0.5	0	0	1	0		
11211201	0		0	0	0	0	0	1	0		
11211301	14	0	1	0	0	0	0	1	0		
11211401	0		0	0	0	0	0	1	0		
11211501	0		0	0	0	0	0	1	0		
11211601	0		0	0	0	0	0	1	0		
11211701	0		0	0	0	0	0	1	0		
11211801	14	1	1	0	0	0	0	1	0		
11211802	1	F04	1	0	0	0	0	1	0		
11211901	14	0	1	0	0	0	0	1	0		
11212001	0		0	0	0	0	0	1	0		
11220101	0		0	0	0	0	0	1	0		
11220201	15		0	0	0.5	0	0	1	4		
11220202	13		0	0	0.5	0	0	1	0		
11220301	9	F01,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
11220302	14	1	2	0	0	0	0	1	0		
11220401	14	0	2	0	0	0	0	1	0		
11220501	0		0	0	0	0	0	1	0		
11220601	0		0	0	0	0	0	1	0		
11220701	0		0	0	0	0	0	1	0		
11220801	16	F2	0	0	0	0	0	1	0		
11220802	15		0	0	0.5	0	0	1	4		
11220803	13		0	0	0.5	0	0	1	0		
11220901	0		0	0	0	0	0	1	0		
11221001	0		0	0	0	0	0	1	0		
11221101	15		0	0	0.5	0	0	1	4		
11221102	13		0	0	0.5	0	0	1	0		
11221201	9	A00,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
11221202	14	1	1	0	0	0	0	1	0		
11221301	0		0	0	0	0	0	1	0		
11221401	0		0	0	0	0	0	1	0		
11221501	14	0	1	0	0	0	0	1	0		
11221601	14	1	1	0	0	0	0	1	0		
11221602	1	F02	1	0	0	0	0	1	0		
11221701	14	0	1	0	0	0	0	1	0		
11221801	14	1	1	0	0	0	0	1	0		
11221802	1	F05	1	0	0	0	0	1	0		
11221901	0		0	0	0	0	0	1	0		
11222001	14	0	1	0	0	0	0	1	0		
11222101	14	1	2	0	0	0	0	1	0		
11222102	1	F01	2	0	0	0	0	1	0		
11222201	0		0	0	0	0	0	1	0		
11222301	0		0	0	0	0	0	1	0		
11222401	1	F10	0	0	0	0	0	1	0		
11222501	14	0	2	0	0	0	0	1	0		
11222601	14	1	2	0	0	0	0	1	0		
11222602	1	F03	2	0	0	0	0	1	0		
11222701	14	0	2	0	0	0	0	1	0		
11222801	0		0	0	0	0	0	1	0		
11222901	0		0	0	0	0	0	1	0		
11223001	14	1	2	0	0	0	0	1	0		
11223002	1	F01	2	0	0	0	0	1	0		
11223101	0		0	0	0	0	0	1	0		
11223201	14	0	2	0	0	0	0	1	0		
11223301	15		0	0	0.5	0	0	1	4		
11223302	13		0	0	0.5	0	0	1	0		
11223401	14	1	2	0	0	0	0	1	0		
11223402	1	F03	2	0	0	0	0	1	0		
11223501	14	0	2	0	0	0	0	1	0		
11223601	0		0	0	0	0	0	1	0		
11223701	14	1	2	0	0	0	0	1	0		
11223801	0		0	0	0	0	0	1	0		
11223901	14	0	2	0	0	0	0	1	0		
11224001	0		0	0	0	0	0	1	0		
11224101	14	1	2	0	0	0	0	1	0		
11224102	1	F06	2	0	0	0	0	1	0		
11224201	14	0	2	0	0	0	0	1	0		
11224202	14	1	1	0	0	0	0	1	0		
11224203	1	A00	1	0	0	0	0	1	0		
11224301	14	1	2	0	0	0	0	1	0		
11224302	14	0	1	0	0	0	0	1	0		
11224401	14	0	2	0	0	0	0	1	0		
11224501	14	1	2	0	0	0	0	1	0		
11224601	10		1	0	0	0	0	1	0		
11224602	10		2	0	0	0	0	1	0		
11224603	16	F1	0	0	0	0	0	1	0		
11224604	12	BG/AVG/avg_bg_089.jpg	0	0	0.5	0	0	1	0		
11224605	13		0	0	0.5	0	0	1	0		
11224701	9	F05,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
11224702	14	1	1	0	0	0	0	1	0		
11224801	9	F06,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
11224802	14	0	1	0	0	0	0	1	0		
11224803	14	1	2	0	0	0	0	1	0		
11224901	0		0	0	0	0	0	1	0		
11225001	0		0	0	0	0	0	1	0		
11225101	14	0	2	0	0	0	0	1	0		
11225201	14	1	2	0	0	0	0	1	0		
11225202	1	F02	2	0	0	0	0	1	0		
11225301	0		0	0	0	0	0	1	0		
11225401	0		0	0	0	0	0	1	0		
11225501	14	1	1	0	0	0	0	1	0		
11225502	1	A00	1	0	0	0	0	1	0		
11225503	14	0	2	0	0	0	0	1	0		
11225601	14	1	2	0	0	0	0	1	0		
11225602	1	F05	2	0	0	0	0	1	0		
11225603	14	0	1	0	0	0	0	1	0		
11225701	14	1	1	0	0	0	0	1	0		
11225702	14	0	2	0	0	0	0	1	0		
11225801	1	F01	1	0	0	0	0	1	0		
11225901	14	1	2	0	0	0	0	1	0		
11225902	1	F09	2	0	0	0	0	1	0		
11225903	14	0	1	0	0	0	0	1	0		
11226001	14	0	2	0	0	0	0	1	0		
11226101	0		0	0	0	0	0	1	0		
11226201	0		0	0	0	0	0	1	0		
11226301	0		0	0	0	0	0	1	0		
11226401	0		0	0	0	0	0	1	0		
11226501	14	1	1	0	0	0	0	1	0		
11226502	1	A00	1	0	0	0	0	1	0		
11226601	0		0	0	0	0	0	1	0		
11226701	0		0	0	0	0	0	1	0		
11226801	14	0	1	0	0	0	0	1	0		
11226901	14	1	1	0	0	0	0	1	0		
11226902	1	F05	1	0	0	0	0	1	0		
11227001	0		0	0	0	0	0	1	0		
11227101	10		1	0	0	0	0	1	0		
11227102	10		2	0	0	0	0	1	0		
11227103	4	F9	0	0	0	0	0	1	0		
11227104	12	BG/AVG/avg_bg_9903.jpg	0	0	0.5	0	0	1	0		
