ID	Role	BG	StartMovementId	EndMovementId	BGM	EFF	VoiceWait
0010122	1	BG/AVG/avg_bg_0101.jpg	001012201	001012201	StoryBgm7.mp3		
0010123	1	BG/AVG/avg_bg_0101.jpg	001012301	001012301	StoryBgm7.mp3		
0010124	1	BG/AVG/avg_bg_0101.jpg	001012401	001012401	StoryBgm7.mp3		
0010125	999	BG/AVG/avg_bg_0101.jpg	001012501	001012501	StoryBgm7.mp3		
0010126	1	BG/AVG/avg_bg_0101.jpg	001012601	001012601	StoryBgm7.mp3		
0010127	1	BG/AVG/avg_bg_0101.jpg	001012701	001012701	StoryBgm7.mp3		
0010128	1	BG/AVG/avg_bg_0101.jpg	001012801	001012801	StoryBgm7.mp3		
0010129	999	BG/AVG/avg_bg_0109.jpg	001012901	001012901	StoryBgm7.mp3		
0010130	999	BG/AVG/avg_bg_0109.jpg	001013001	001013001	StoryBgm7.mp3		
0010131	999	BG/AVG/avg_bg_0109.jpg	001013101	001013101	StoryBgm7.mp3		
0010201	1	BG/AVG/avg_bg_112.jpg	001020101	001020101	StoryBgm7.mp3		
0010202	1	BG/AVG/avg_bg_112.jpg	001020201	001020201	StoryBgm7.mp3		
0010203	999	BG/AVG/avg_bg_112.jpg	001020301	001020301	StoryBgm7.mp3		
0010204	1	BG/AVG/avg_bg_112.jpg	001020401	001020401	StoryBgm7.mp3		
0010205	1	BG/AVG/avg_bg_112.jpg	001020501	001020501	StoryBgm7.mp3		
0010206	999	BG/AVG/avg_bg_112.jpg	001020601	001020601	StoryBgm7.mp3		
0010207	999	BG/AVG/avg_bg_112.jpg	001020701	001020701	StoryBgm7.mp3		
0010208	985	BG/AVG/avg_bg_112.jpg	001020801	001020802	StoryBgm2.mp3		
0010209	1	BG/AVG/avg_bg_0102.jpg	001020901	001020901	StoryBgm2.mp3		
0010210	2	BG/AVG/avg_bg_0102.jpg	001021001	001021001	StoryBgm2.mp3		
0010211	1	BG/AVG/avg_bg_0102.jpg	001021101	001021101	StoryBgm2.mp3		
0010212	1	BG/AVG/avg_bg_0102.jpg	001021201	001021201	StoryBgm2.mp3		
0010213	985	BG/AVG/avg_bg_0102.jpg	001021301	001021301	StoryBgm2.mp3		
0010214	1	BG/AVG/avg_bg_0102.jpg	001021401	001021401	StoryBgm2.mp3		
0010215	999	BG/AVG/avg_bg_0102.jpg	001021501	001021501	StoryBgm2.mp3		
0010216	1	BG/AVG/avg_bg_0102.jpg	001021601	001021601	StoryBgm2.mp3		
0010217	1	BG/AVG/avg_bg_0102.jpg	001021701	001021701	StoryBgm2.mp3		
0010218	985	BG/AVG/avg_bg_0102.jpg	001021801	001021801	StoryBgm2.mp3		
0010219	985	BG/AVG/avg_bg_0102.jpg	001021901	001021901	StoryBgm2.mp3		
0010220	985	BG/AVG/avg_bg_0102.jpg	001022001	001022001	StoryBgm2.mp3		
0010221	985	BG/AVG/avg_bg_0102.jpg	001022101	001022101	StoryBgm2.mp3		
0010222	2	BG/AVG/avg_bg_0102.jpg	001022201	001022201	StoryBgm2.mp3		
0010223	999	BG/AVG/avg_bg_0102.jpg	001022301	001022301	StoryBgm2.mp3		
0010224	1	BG/AVG/avg_bg_0102.jpg	001022401	001022401	StoryBgm2.mp3		
0010225	1	BG/AVG/avg_bg_0102.jpg	001022501	001022501	StoryBgm2.mp3		
0010226	1	BG/AVG/avg_bg_0102.jpg	001022601	001022601	StoryBgm2.mp3		
0010227	2	BG/AVG/avg_bg_0102.jpg	001022701	001022701	StoryBgm2.mp3		
0010228	999	BG/AVG/avg_bg_0102.jpg	001022801	001022801	StoryBgm2.mp3		
0010229	999	BG/AVG/avg_bg_0110.jpg	001022901	001022901	StoryBgm2.mp3		
0010230	999	BG/AVG/avg_bg_0110.jpg	001023001	001023001	StoryBgm2.mp3		
0010231	999	BG/AVG/avg_bg_0110.jpg	001023101	001023101	StoryBgm2.mp3		
0010301	1	BG/AVG/avg_bg_112.jpg	001030101	001030101	StoryBgm7.mp3		
0010302	1	BG/AVG/avg_bg_112.jpg	001030201	001030201	StoryBgm7.mp3		
0010303	999	BG/AVG/avg_bg_112.jpg	001030301	001030301	StoryBgm7.mp3		
0010304	999	BG/AVG/avg_bg_112.jpg	001030401	001030401	StoryBgm7.mp3		
0010305	1	BG/AVG/avg_bg_112.jpg	001030501	001030501	StoryBgm7.mp3		
0010306	1	BG/AVG/avg_bg_112.jpg	001030601	001030601	StoryBgm7.mp3		
0010307	999	BG/AVG/avg_bg_112.jpg	001030701	001030701	StoryBgm7.mp3		
0010308	1	BG/AVG/avg_bg_112.jpg	001030801	001030802	StoryBgm3.mp3		
0010309	999	BG/AVG/avg_bg_0103.jpg	001030901	001030901	StoryBgm3.mp3		
0010310	1	BG/AVG/avg_bg_0103.jpg	001031001	001031001	StoryBgm3.mp3		
0010311	1	BG/AVG/avg_bg_0103.jpg	001031101	001031101	StoryBgm3.mp3		
0010312	999	BG/AVG/avg_bg_0103.jpg	001031201	001031201	StoryBgm3.mp3		
0010313	1	BG/AVG/avg_bg_0103.jpg	001031301	001031301	StoryBgm3.mp3		
0010314	1	BG/AVG/avg_bg_0104.jpg	001031401	001031401	StoryBgm3.mp3		
0010315	1	BG/AVG/avg_bg_0104.jpg	001031501	001031501	StoryBgm3.mp3		
0010316	999	BG/AVG/avg_bg_0104.jpg	001031601	001031601	StoryBgm3.mp3		
0010317	999	BG/AVG/avg_bg_0104.jpg	001031701	001031701	StoryBgm3.mp3		
0010318	1	BG/AVG/avg_bg_0104.jpg	001031801	001031801	StoryBgm3.mp3		
0010319	999	BG/AVG/avg_bg_0104.jpg	001031901	001031901	StoryBgm3.mp3		
0010320	999	BG/AVG/avg_bg_0104.jpg	001032001	001032001	StoryBgm3.mp3		
0010321	1	BG/AVG/avg_bg_0104.jpg	001032101	001032101	StoryBgm3.mp3		
0010322	999	BG/AVG/avg_bg_0104.jpg	001032201	001032201	StoryBgm3.mp3		
0010323	999	BG/AVG/avg_bg_0104.jpg	001032301	001032301	StoryBgm3.mp3		
0010324	1	BG/AVG/avg_bg_0104.jpg	001032401	001032401	StoryBgm3.mp3		
0010325	999	BG/AVG/avg_bg_0104.jpg	001032501	001032501	StoryBgm3.mp3		
0010326	1	BG/AVG/avg_bg_0104.jpg	001032601	001032601	StoryBgm3.mp3		
0010327	999	BG/AVG/avg_bg_0104.jpg	001032701	001032701	StoryBgm3.mp3		
0010328	999	BG/AVG/avg_bg_0104.jpg	001032801	001032801	StoryBgm3.mp3		
0010329	1	BG/AVG/avg_bg_0104.jpg	001032901	001032901	StoryBgm3.mp3		
0010330	1	BG/AVG/avg_bg_0104.jpg	001033001	001033001	StoryBgm3.mp3		
0010331	999	BG/AVG/avg_bg_0104.jpg	001033101	001033101	StoryBgm3.mp3		
0010332	1	BG/AVG/avg_bg_0104.jpg	001033201	001033201	StoryBgm3.mp3		
0010333	1	BG/AVG/avg_bg_0104.jpg	001033301	001033301	StoryBgm3.mp3		
0010334	1	BG/AVG/avg_bg_0104.jpg	001033401	001033401	StoryBgm3.mp3		
0010335	1	BG/AVG/avg_bg_0104.jpg	001033501	001033501	StoryBgm3.mp3		
0010336	999	BG/AVG/avg_bg_0104.jpg	001033601	001033601	StoryBgm3.mp3		
0010337	1	BG/AVG/avg_bg_0104.jpg	001033701	001033701	StoryBgm3.mp3		
0010338	1	BG/AVG/avg_bg_0104.jpg	001033801	001033801	StoryBgm3.mp3		
0010339	1	BG/AVG/avg_bg_0104.jpg	001033901	001033901	StoryBgm3.mp3		
0010340	1	BG/AVG/avg_bg_0104.jpg	001034001	001034001	StoryBgm3.mp3		
0010341	999	BG/AVG/avg_bg_0111.jpg	001034101	001034101	StoryBgm3.mp3		
0010342	999	BG/AVG/avg_bg_0111.jpg	001034201	001034201	StoryBgm3.mp3		
0010343	999	BG/AVG/avg_bg_0111.jpg	001034301	001034301	StoryBgm3.mp3		
0010401	1	BG/AVG/avg_bg_112.jpg	001040101	001040101	StoryBgm7.mp3		
0010402	1	BG/AVG/avg_bg_112.jpg	001040201	001040201	StoryBgm7.mp3		
0010403	999	BG/AVG/avg_bg_112.jpg	001040301	001040301	StoryBgm7.mp3		
0010404	1	BG/AVG/avg_bg_112.jpg	001040401	001040401	StoryBgm7.mp3		
0010405	1	BG/AVG/avg_bg_112.jpg	001040501	001040501	StoryBgm7.mp3		
0010406	999	BG/AVG/avg_bg_112.jpg	001040601	001040601	StoryBgm7.mp3		
0010407	999	BG/AVG/avg_bg_112.jpg	001040701	001040701	StoryBgm7.mp3		
0010408	1	BG/AVG/avg_bg_112.jpg	001040801	001040802	StoryBgm7.mp3		
0010409	976	BG/AVG/avg_bg_0105.jpg	001040901	001040901	StoryBgm2.mp3		
0010410	1	BG/AVG/avg_bg_0105.jpg	001041001	001041001	StoryBgm2.mp3		
0010411	976	BG/AVG/avg_bg_0105.jpg	001041101	001041101	StoryBgm2.mp3		
0010412	1	BG/AVG/avg_bg_0105.jpg	001041201	001041201	StoryBgm2.mp3		
0010413	1	BG/AVG/avg_bg_0105.jpg	001041301	001041301	StoryBgm2.mp3		
0010414	1	BG/AVG/avg_bg_0105.jpg	001041401	001041401	StoryBgm2.mp3		
0010415	1	BG/AVG/avg_bg_0105.jpg	001041501	001041501	StoryBgm2.mp3		
0010416	976	BG/AVG/avg_bg_0105.jpg	001041601	001041601	StoryBgm2.mp3		
0010417	1	BG/AVG/avg_bg_0105.jpg	001041701	001041701	StoryBgm2.mp3		
0010418	1	BG/AVG/avg_bg_0105.jpg	001041801	001041801	StoryBgm2.mp3		
0010419	1	BG/AVG/avg_bg_0105.jpg	001041901	001041901	StoryBgm2.mp3		
0010420	976	BG/AVG/avg_bg_0105.jpg	001042001	001042001	StoryBgm2.mp3		
0010421	1	BG/AVG/avg_bg_0105.jpg	001042101	001042101	StoryBgm2.mp3		
0010422	976	BG/AVG/avg_bg_0105.jpg	001042201	001042201	StoryBgm2.mp3		
0010423	976	BG/AVG/avg_bg_0105.jpg	001042301	001042301	StoryBgm2.mp3		
0010424	976	BG/AVG/avg_bg_0105.jpg	001042401	001042401	StoryBgm2.mp3		
0010425	1	BG/AVG/avg_bg_0105.jpg	001042501	001042501	StoryBgm2.mp3		
0010426	1	BG/AVG/avg_bg_0105.jpg	001042601	001042601	StoryBgm2.mp3		
0010427	976	BG/AVG/avg_bg_0105.jpg	001042701	001042701	StoryBgm2.mp3		
0010428	1	BG/AVG/avg_bg_0105.jpg	001042801	001042801	StoryBgm2.mp3		
0010429	976	BG/AVG/avg_bg_0105.jpg	001042901	001042901	StoryBgm2.mp3		
0010430	1	BG/AVG/avg_bg_0105.jpg	001043001	001043001	StoryBgm2.mp3		
0010431	1	BG/AVG/avg_bg_0105.jpg	001043101	001043101	StoryBgm2.mp3		
0010432	1	BG/AVG/avg_bg_0105.jpg	001043201	001043201	StoryBgm2.mp3		
0010433	1	BG/AVG/avg_bg_0105.jpg	001043301	001043301	StoryBgm2.mp3		
0010434	976	BG/AVG/avg_bg_0105.jpg	001043401	001043401	StoryBgm2.mp3		
0010435	1	BG/AVG/avg_bg_0105.jpg	001043501	001043501	StoryBgm2.mp3		
0010436	999	BG/AVG/avg_bg_0112.jpg	001043601	001043601	StoryBgm2.mp3		
0010437	999	BG/AVG/avg_bg_0112.jpg	001043701	001043701	StoryBgm2.mp3		
0010438	999	BG/AVG/avg_bg_0112.jpg	001043801	001043801	StoryBgm2.mp3		
0010501	1	BG/AVG/avg_bg_112.jpg	001050101	001050101	StoryBgm7.mp3		
0010502	1	BG/AVG/avg_bg_112.jpg	001050201	001050201	StoryBgm7.mp3		
0010503	1	BG/AVG/avg_bg_112.jpg	001050301	001050301	StoryBgm7.mp3		
0010504	999	BG/AVG/avg_bg_112.jpg	001050401	001050401	StoryBgm7.mp3		
0010505	999	BG/AVG/avg_bg_112.jpg	001050501	001050501	StoryBgm7.mp3		
0010506	999	BG/AVG/avg_bg_112.jpg	001050601	001050602	StoryBgm7.mp3		
0010507	999	BG/AVG/avg_bg_0106.jpg	001050701	001050701	StoryBgm7.mp3		
0010508	1	BG/AVG/avg_bg_0106.jpg	001050801	001050801	StoryBgm7.mp3		
0010509	999	BG/AVG/avg_bg_0106.jpg	001050901	001050901	StoryBgm7.mp3		
0010510	1	BG/AVG/avg_bg_0106.jpg	001051001	001051001	StoryBgm7.mp3		
0010511	1	BG/AVG/avg_bg_0106.jpg	001051101	001051101	StoryBgm7.mp3		
0010512	1	BG/AVG/avg_bg_0106.jpg	001051201	001051201	StoryBgm7.mp3		
0010513	1	BG/AVG/avg_bg_0106.jpg	001051301	001051301	StoryBgm7.mp3		
0010514	1	BG/AVG/avg_bg_0106.jpg	001051401	001051401	StoryBgm7.mp3		
0010515	1	BG/AVG/avg_bg_0106.jpg	001051501	001051501	StoryBgm7.mp3		
0010516	1	BG/AVG/avg_bg_0106.jpg	001051601	001051601	StoryBgm7.mp3		
0010517	1	BG/AVG/avg_bg_0106.jpg	001051701	001051701	StoryBgm7.mp3		
0010518	1	BG/AVG/avg_bg_0106.jpg	001051801	001051801	StoryBgm7.mp3		
0010519	1	BG/AVG/avg_bg_0106.jpg	001051901	001051901	StoryBgm7.mp3		
0010520	1	BG/AVG/avg_bg_0106.jpg	001052001	001052001	StoryBgm7.mp3		
0010521	1	BG/AVG/avg_bg_0106.jpg	001052101	001052101	StoryBgm7.mp3		
0010522	1	BG/AVG/avg_bg_0106.jpg	001052201	001052201	StoryBgm7.mp3		
0010523	1	BG/AVG/avg_bg_0106.jpg	001052301	001052301	StoryBgm7.mp3		
0010524	999	BG/AVG/avg_bg_0106.jpg	001052401	001052401	StoryBgm7.mp3		
0010525	1	BG/AVG/avg_bg_0106.jpg	001052501	001052501	StoryBgm7.mp3		
0010526	1	BG/AVG/avg_bg_0106.jpg	001052601	001052601	StoryBgm7.mp3		
0010527	999	BG/AVG/avg_bg_0106.jpg	001052701	001052701	StoryBgm7.mp3		
0010528	999	BG/AVG/avg_bg_0106.jpg	001052801	001052801	StoryBgm7.mp3		
0010529	1	BG/AVG/avg_bg_0106.jpg	001052901	001052901	StoryBgm7.mp3		
0010530	1	BG/AVG/avg_bg_0106.jpg	001053001	001053001	StoryBgm7.mp3		
0010531	999	BG/AVG/avg_bg_0113.jpg	001053101	001053101	StoryBgm7.mp3		
0010532	999	BG/AVG/avg_bg_0113.jpg	001053201	001053201	StoryBgm7.mp3		
0010533	999	BG/AVG/avg_bg_0113.jpg	001053301	001053301	StoryBgm7.mp3		
0010601	1	BG/AVG/avg_bg_112.jpg	001060101	001060101	StoryBgm7.mp3		
0010602	1	BG/AVG/avg_bg_112.jpg	001060201	001060201	StoryBgm7.mp3		
0010603	999	BG/AVG/avg_bg_112.jpg	001060301	001060301	StoryBgm7.mp3		
0010604	999	BG/AVG/avg_bg_112.jpg	001060401	001060401	StoryBgm7.mp3		
0010605	999	BG/AVG/avg_bg_112.jpg	001060501	001060501	StoryBgm7.mp3		
0010606	1	BG/AVG/avg_bg_112.jpg	001060601	001060602	StoryBgm3.mp3		
0010607	999	BG/AVG/avg_bg_0107.jpg	001060701	001060701	StoryBgm7.mp3		
0010608	999	BG/AVG/avg_bg_0107.jpg	001060801	001060801	StoryBgm7.mp3		
0010609	1	BG/AVG/avg_bg_0107.jpg	001060901	001060901	StoryBgm3.mp3		
0010610	999	BG/AVG/avg_bg_0107.jpg	001061001	001061001	StoryBgm3.mp3		
0010611	1	BG/AVG/avg_bg_0107.jpg	001061101	001061101	StoryBgm3.mp3		
0010612	1	BG/AVG/avg_bg_0107.jpg	001061201	001061201	StoryBgm3.mp3		
0010613	999	BG/AVG/avg_bg_0107.jpg	001061301	001061301	StoryBgm3.mp3		
0010614	1	BG/AVG/avg_bg_0107.jpg	001061401	001061401	StoryBgm3.mp3		
0010615	1	BG/AVG/avg_bg_0107.jpg	001061501	001061501	StoryBgm3.mp3		
0010616	1	BG/AVG/avg_bg_0107.jpg	001061601	001061601	StoryBgm3.mp3		
0010617	1	BG/AVG/avg_bg_0107.jpg	001061701	001061701	StoryBgm3.mp3		
0010618	1	BG/AVG/avg_bg_0107.jpg	001061801	001061801	StoryBgm3.mp3		
0010619	999	BG/AVG/avg_bg_0107.jpg	001061901	001061901	StoryBgm3.mp3		
0010620	1	BG/AVG/avg_bg_0107.jpg	001062001	001062001	StoryBgm3.mp3		
0010621	1	BG/AVG/avg_bg_0107.jpg	001062101	001062101	StoryBgm3.mp3		
0010622	999	BG/AVG/avg_bg_0107.jpg	001062201	001062201	StoryBgm3.mp3		
0010623	1	BG/AVG/avg_bg_0107.jpg	001062301	001062301	StoryBgm3.mp3		
0010624	1	BG/AVG/avg_bg_0107.jpg	001062401	001062401	StoryBgm3.mp3		
0010625	1	BG/AVG/avg_bg_0107.jpg	001062501	001062501	StoryBgm3.mp3		
0010626	1	BG/AVG/avg_bg_0107.jpg	001062601	001062601	StoryBgm3.mp3		
0010627	1	BG/AVG/avg_bg_0107.jpg	001062701	001062701	StoryBgm3.mp3		
0010628	999	BG/AVG/avg_bg_0107.jpg	001062801	001062801	StoryBgm3.mp3		
0010629	1	BG/AVG/avg_bg_0107.jpg	001062901	001062901	StoryBgm3.mp3		
0010630	999	BG/AVG/avg_bg_0107.jpg	001063001	001063001	StoryBgm3.mp3		
0010631	1	BG/AVG/avg_bg_0107.jpg	001063101	001063101	StoryBgm3.mp3		
0010632	999	BG/AVG/avg_bg_0107.jpg	001063201	001063201	StoryBgm3.mp3		
0010633	1	BG/AVG/avg_bg_0107.jpg	001063301	001063301	StoryBgm3.mp3		
0010634	999	BG/AVG/avg_bg_0107.jpg	001063401	001063401	StoryBgm3.mp3		
0010635	1	BG/AVG/avg_bg_0107.jpg	001063501	001063501	StoryBgm3.mp3		
0010636	999	BG/AVG/avg_bg_0114.jpg	001063601	001063601	StoryBgm3.mp3		
0010637	999	BG/AVG/avg_bg_0114.jpg	001063701	001063701	StoryBgm3.mp3		
0010638	999	BG/AVG/avg_bg_0114.jpg	001063801	001063801	StoryBgm3.mp3		
0010639	999	BG/AVG/avg_bg_0114.jpg	001063901	001063901	StoryBgm3.mp3		
0010701	1	BG/AVG/avg_bg_112.jpg	001070101	001070101	StoryBgm7.mp3		
0010702	1	BG/AVG/avg_bg_112.jpg	001070201	001070201	StoryBgm7.mp3		
0010703	1	BG/AVG/avg_bg_112.jpg	001070301	001070301	StoryBgm7.mp3		
0010704	999	BG/AVG/avg_bg_112.jpg	001070401	001070401	StoryBgm7.mp3		
0010705	1	BG/AVG/avg_bg_112.jpg	001070501	001070501	StoryBgm7.mp3		
0010706	1	BG/AVG/avg_bg_112.jpg	001070601	001070601	StoryBgm7.mp3		
0010707	1	BG/AVG/avg_bg_112.jpg	001070701	001070702	StoryBgm3.mp3		
0010708	999	BG/AVG/avg_bg_0108.jpg	001070801	001070801	StoryBgm3.mp3		
0010709	1	BG/AVG/avg_bg_0108.jpg	001070901	001070901	StoryBgm3.mp3		
0010710	1	BG/AVG/avg_bg_0108.jpg	001071001	001071001	StoryBgm3.mp3		
0010711	1	BG/AVG/avg_bg_0108.jpg	001071101	001071101	StoryBgm3.mp3		
0010712	1	BG/AVG/avg_bg_0108.jpg	001071201	001071201	StoryBgm3.mp3		
0010713	1	BG/AVG/avg_bg_0108.jpg	001071301	001071301	StoryBgm3.mp3		
0010714	1	BG/AVG/avg_bg_0108.jpg	001071401	001071401	StoryBgm3.mp3		
0010715	999	BG/AVG/avg_bg_0108.jpg	001071501	001071501	StoryBgm3.mp3		
0010716	1	BG/AVG/avg_bg_0108.jpg	001071601	001071601	StoryBgm3.mp3		
0010717	1	BG/AVG/avg_bg_0108.jpg	001071701	001071701	StoryBgm3.mp3		
0010718	1	BG/AVG/avg_bg_0108.jpg	001071801	001071801	StoryBgm3.mp3		
0010719	999	BG/AVG/avg_bg_0108.jpg	001071901	001071901	StoryBgm3.mp3		
0010720	1	BG/AVG/avg_bg_0108.jpg	001072001	001072001	StoryBgm3.mp3		
0010721	1	BG/AVG/avg_bg_0108.jpg	001072101	001072101	StoryBgm3.mp3		
0010722	1	BG/AVG/avg_bg_0108.jpg	001072201	001072201	StoryBgm3.mp3		
0010723	1	BG/AVG/avg_bg_0108.jpg	001072301	001072301	StoryBgm3.mp3		
0010724	1	BG/AVG/avg_bg_0108.jpg	001072401	001072401	StoryBgm3.mp3		
0010725	999	BG/AVG/avg_bg_0108.jpg	001072501	001072501	StoryBgm3.mp3		
0010726	999	BG/AVG/avg_bg_0108.jpg	001072601	001072601	StoryBgm3.mp3		
0010727	1	BG/AVG/avg_bg_0108.jpg	001072701	001072701	StoryBgm3.mp3		
0010728	999	BG/AVG/avg_bg_0108.jpg	001072801	001072801	StoryBgm3.mp3		
0010729	1	BG/AVG/avg_bg_0108.jpg	001072901	001072901	StoryBgm3.mp3		
0010730	999	BG/AVG/avg_bg_0108.jpg	001073001	001073001	StoryBgm3.mp3		
0010731	1	BG/AVG/avg_bg_0108.jpg	001073101	001073101	StoryBgm3.mp3		
0010732	1	BG/AVG/avg_bg_0108.jpg	001073201	001073201	StoryBgm3.mp3		
0010733	1	BG/AVG/avg_bg_0108.jpg	001073301	001073301	StoryBgm3.mp3		
0010734	999	BG/AVG/avg_bg_0108.jpg	001073401	001073401	StoryBgm3.mp3		
0010735	999	BG/AVG/avg_bg_0108.jpg	001073501	001073501	StoryBgm3.mp3		
0010736	1	BG/AVG/avg_bg_0108.jpg	001073601	001073601	StoryBgm3.mp3		
0010737	999	BG/AVG/avg_bg_0108.jpg	001073701	001073701	StoryBgm3.mp3		
0010738	999	BG/AVG/avg_bg_0108.jpg	001073801	001073801	StoryBgm3.mp3		
0010739	1	BG/AVG/avg_bg_0108.jpg	001073901	001073901	StoryBgm3.mp3		
0010740	1	BG/AVG/avg_bg_0108.jpg	001074001	001074001	StoryBgm3.mp3		
0010741	999	BG/AVG/avg_bg_0108.jpg	001074101	001074101	StoryBgm3.mp3		
0010742	1	BG/AVG/avg_bg_0108.jpg	001074201	001074201	StoryBgm3.mp3		
0010743	1	BG/AVG/avg_bg_0108.jpg	001074301	001074301	StoryBgm3.mp3		
0010744	999	BG/AVG/avg_bg_0115.jpg	001074401	001074401	StoryBgm3.mp3		
0010745	999	BG/AVG/avg_bg_0115.jpg	001074501	001074501	StoryBgm3.mp3		
0010746	999	BG/AVG/avg_bg_0115.jpg	001074601	001074601	StoryBgm3.mp3		
0010747	999	BG/AVG/avg_bg_0115.jpg	001074701	001074701	StoryBgm3.mp3		
0020101	2	BG/AVG/avg_bg_112.jpg	002010101	002010101	StoryBgm7.mp3		
0020102	2	BG/AVG/avg_bg_112.jpg	002010201	002010201	StoryBgm7.mp3		
0020103	999	BG/AVG/avg_bg_112.jpg	002010301	002010301	StoryBgm7.mp3		
0020104	999	BG/AVG/avg_bg_112.jpg	002010401	002010401	StoryBgm7.mp3		
0020105	2	BG/AVG/avg_bg_112.jpg	002010501	002010501	StoryBgm7.mp3		
0020106	999	BG/AVG/avg_bg_112.jpg	002010601	002010601	StoryBgm7.mp3		
0020107	2	BG/AVG/avg_bg_112.jpg	002010701	002010702	StoryBgm1.mp3		
0020108	2	BG/AVG/avg_bg_0201.jpg	002010801	002010801	StoryBgm1.mp3		
0020109	999	BG/AVG/avg_bg_0201.jpg	002010901	002010901	StoryBgm1.mp3		
0020110	2	BG/AVG/avg_bg_0201.jpg	002011001	002011001	StoryBgm1.mp3		
0020111	2	BG/AVG/avg_bg_0201.jpg	002011101	002011101	StoryBgm1.mp3		
0020112	999	BG/AVG/avg_bg_0201.jpg	002011201	002011201	StoryBgm1.mp3		
0020113	999	BG/AVG/avg_bg_0201.jpg	002011301	002011301	StoryBgm1.mp3		
0020114	2	BG/AVG/avg_bg_0201.jpg	002011401	002011401	StoryBgm1.mp3		
0020115	2	BG/AVG/avg_bg_0201.jpg	002011501	002011501	StoryBgm1.mp3		
0020116	2	BG/AVG/avg_bg_0201.jpg	002011601	002011601	StoryBgm1.mp3		
0020117	999	BG/AVG/avg_bg_0201.jpg	002011701	002011701	StoryBgm1.mp3		
0020118	2	BG/AVG/avg_bg_0201.jpg	002011801	002011801	StoryBgm1.mp3		
0020119	2	BG/AVG/avg_bg_0201.jpg	002011901	002011901	StoryBgm1.mp3		
0020120	999	BG/AVG/avg_bg_0201.jpg	002012001	002012001	StoryBgm1.mp3		
0020121	2	BG/AVG/avg_bg_0201.jpg	002012101	002012101	StoryBgm1.mp3		
0020122	2	BG/AVG/avg_bg_0201.jpg	002012201	002012201	StoryBgm1.mp3		
0020123	999	BG/AVG/avg_bg_0201.jpg	002012301	002012301	StoryBgm1.mp3		
0020124	2	BG/AVG/avg_bg_0201.jpg	002012401	002012401	StoryBgm1.mp3		
0020125	2	BG/AVG/avg_bg_0201.jpg	002012501	002012501	StoryBgm1.mp3		
0020126	2	BG/AVG/avg_bg_0201.jpg	002012601	002012601	StoryBgm1.mp3		
0020127	2	BG/AVG/avg_bg_0201.jpg	002012701	002012701	StoryBgm1.mp3		
0020128	999	BG/AVG/avg_bg_0208.jpg	002012801	002012801	StoryBgm1.mp3		
0020129	999	BG/AVG/avg_bg_0208.jpg	002012901	002012901	StoryBgm1.mp3		
0020130	999	BG/AVG/avg_bg_0208.jpg	002013001	002013001	StoryBgm1.mp3		
0020201	2	BG/AVG/avg_bg_112.jpg	002020101	002020101	StoryBgm7.mp3		
0020202	2	BG/AVG/avg_bg_112.jpg	002020201	002020201	StoryBgm7.mp3		
0020203	999	BG/AVG/avg_bg_112.jpg	002020301	002020301	StoryBgm7.mp3		
0020204	999	BG/AVG/avg_bg_112.jpg	002020401	002020401	StoryBgm7.mp3		
0020205	999	BG/AVG/avg_bg_112.jpg	002020501	002020501	StoryBgm7.mp3		
