ID	TYPE	SPINE	Define	Position	Wait	Transform	Rotate	Scale	Time	Parent	SpawnId
010110902	12	BG/AVG/avg_bg_001.jpg	0	0	0.3	0	0	1	0		
010110903	18	AVG_V_C00101	0	0	0	0	0	1	0		
010110904	4	F9	0	0	6.6	0	0	1	0		
010110905	12	BG/AVG/avg_bg_096.jpg	0	0	0.3	0	0	1	0		
010110906	13		0	0	1.4	0	0	1	0		
010111001	0		0	0	0	0	0	1	0		
010111101	0		0	0	0	0	0	1	0		
010111201	0		0	0	0	0	0	1	0		
010111301	0		0	0	0	0	0	1	0		
010111401	0		0	0	0	0	0	1	0		
010111501	0		0	0	0	0	0	1	0		
010111601	0		0	0	0	0	0	1	0		
010111701	0		0	0	0	0	0	1	0		
010111801	0		0	0	0	0	0	1	0		
010111901	0		0	0	0	0	0	1	0		
010112001	0		0	0	0	0	0	1	0		
010112101	0		0	0	0	0	0	1	0		
010112201	0		0	0	0	0	0	1	0		
010112301	0		0	0	0	0	0	1	0		
010112401	0		0	0	0	0	0	1	0		
010112501	0		0	0	0	0	0	1	0		
010112601	0		0	0	0	0	0	1	0		
010112701	0		0	0	0	0	0	1	0		
010112801	4	F5	0	0	0	0	0	1	0		
010112802	12	BG/AVG/avg_bg_089.jpg	0	0	0.3	0	0	1	0		
010112803	9	A00,Spine/NG2D_nobg,AVG_00101	1	0,0	0	0	0	1	0		
010112804	14	0	1	0	0	0	0	1	0		
010112901	14	1	1	0	0	0	0	1	0		
010113001	0		0	0	0	0	0	1	0		
010210101	9	F01,Spine/NG2D_nobg,AVG_00101	1	0,0	0	0	0	1	0		
010210102	14	1	1		0	0	0	1	0		
010210201	0		0	0	0	0	0	1	0		
010210301	14	0	1	0	0	0	0	1	0		
010210401	4	F5	0	0	0	0	0	1	0		
010210402	12	BG/AVG/avg_bg_001.jpg	0	0	0.3	0	0	1	0		
010210403	18	AVG_V_C00201	0	0	0	0	0	1	0		
010210404	10		1	0	0	0	0	1	0		
010210405	4	F9	0	0	4.4	0	0	1	0		
010210406	12	BG/AVG/avg_bg_088.jpg	0	0	0.3	0	0	1	0		
010210407	13		0	0	1.4	0	0	1	0		
010210501	13		0	0	0	0	0	1	0		
010210601	0		0	0	0	0	0	1	0		
010210701	0		0	0	0	0	0	1	0		
010210801	0		0	0	0	0	0	1	0		
010210901	0		0	0	0	0	0	1	0		
010211001	0		0	0	0	0	0	1	0		
010211101	0		0	0	0	0	0	1	0		
010211201	16	F1	0	0	0	0	0	1	0		
010211202	12	BG/AVG/avg_bg_089.jpg	0	0	0.3	0	0	1	0		
010211203	9	F05,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
010211204	9	F04,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
010211205	14	1	2	0	0	0	0	1	0		
010211301	14	1	1	0	0	0	0	1	0		
010211302	14	0	2	0	0	0	0	1	0		
010211303	1	F02	1	0	0	0	0	1	0		
010211401	0		0	0	0	0	0	1	0		
010211501	0		0	0	0	0	0	1	0		
010211601	0		0	0	0	0	0	1	0		
010211701	14	0	1	0	0	0	0	1	0		
010211702	14	1	2	0	0	0	0	1	0		
010211801	14	1	1	0	0	0	0	1	0		
010211802	14	0	2	0	0	0	0	1	0		
010211803	1	A00	1	0	0	0	0	1	0		
010211901	0		0	0	0	0	0	1	0		
010212001	14	0	1	0	0	0	0	1	0		
010212002	14	1	2	0	0	0	0	1	0		
010212003	1	F02	2	0	0	0	0	1	0		
010212101	1	F08	2	0	0	0	0	1	0		
010212201	14	1	1	0	0	0	0	1	0		
010212202	14	0	2	0	0	0	0	1	0		
010212203	1	F09	1	0	0	0	0	1	0		
010212301	1	A00	1	0	0	0	0	1	0		
010212401	14	0	1	0	0	0	0	1	0		
010212402	1	F02	1	0	0	0	0	1	0		
010212403	1	F04	2	0	0	0	0	1	0		
010212501	14	1	1	0	0	0	0	1	0		
010212601	0		0	0	0	0	0	1	0		
010520101	0		0	0	0	0	0	1	0		
010520102	9	F02,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
010520103	14	1	2	250,0	0	0	0	1	0		
010520201	14	0	2	0	0	0	0	1	0		
010520202	9	A00,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
010520203	16	F2	0	0	0	0	0	1	0		
010520301	15		0	0	0	0	0	1	0		
010520401	0		0	0	0	0	0	1	0		
010520501	14	1	2	0	0	0	0	1	0		
010520502	1	F01	2	0	0	0	0	1	0		
010520601	14	1	1	0	0	0	0	1	0		
010520602	14	0	2	0	0	0	0	1	0		
010520701	0		0	0	0	0	0	1	0		
010520801	14	0	1	0	0	0	0	1	0		
010520802	1	F04	1	0	0	0	0	1	0		
010520803	1	F04	2	0	0	0	0	1	0		
010520901	0		0	0	0	0	0	1	0		
010521001	0		0	0	0	0	0	1	0		
010521101	10		1	0	0	0	0	1	0		
010521102	10		2	0	0	0	0	1	0		
010521103	4	F8	0	0	0	0	0	1	0		
010521104	12	BG/AVG/avg_bg_091.jpg	0	700,0	0.3	-600,0	0	1	2.5		
010521105	0		0	0	0	0	0	1	0		
010521201	0		0	0	0	0	0	1	0		
010521301	0		0	0	0	0	0	1	0		
010521401	0		0	0	0	0	0	1	0		
010521501	4	F5	0	0	0	0	0	1	0		
010521502	12	BG/AVG/avg_bg_093.jpg	0	0,400	0.3	0,-700	0	1	1.5		
010521503	0		0	0	0	0	0	1	0		
010521601	0		0	0	0	0	0	1	0		
010521701	0		0	0	0	0	0	1	0		
010521801	0		0	0	0	0	0	1	0		
010521901	4	F5	0	0	0	0	0	1	0		
010521902	12	BG/AVG/avg_bg_080.jpg	0	0,0	0.3	0	0	1	0		
010521903	0		0	0	0	0	0	1	0		
010522001	0		0	0	0	0	0	1	0		
010522101	0		0	0	0	0	0	1	0		
010522201	0		0	0	0	0	0	1	0		
010522301	0		0	0	0	0	0	1	0		
010522401	0		0	0	0	0	0	1	0		
010522501	0		0	0	0	0	0	1	0		
010522502	15		0	0	0	0	0	1	10		
010522601	9	F04,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
010522701	9	F04,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
010522702	14	1	1	0	0	0	0	1	0		
010522703	14	0	2	0	0	0	0	1	0		
010522704	16	F2	0	0	0	0	0	1	0		
010522801	15		0	0	0	0	0	1	0		
010522901	1	F05	1	0	0	0	0	1	0		
010522902	0		1	0	0	0	0	1	0		
010523001	14	0	1	0	0	0	0	1	0		
010523101	1	F02	2	0	0	0	0	1	0		
010523102	14	1	2	0	0	0	0	1	0		
010523103	16	F2	0	0	0	0	0	1	0		
010523201	14	0	2	0	0	0	0	1	0		
010523301	0		0	0	0	0	0	1	0		
010523302	0		0	0	0	0	0	1	0		
010523401	14	1	2	0	0	0	0	1	0		
010523501	1	F04	2	0	0	0	0	1	0		
010523502	14	1	1	0	0	0	0	1	0		
010523601	14	0	2	0	0	0	0	1	0		
010523602	14	0	1	0	0	0	0	1	0		
010523701	0		0	0	0	0	0	1	0		
010523702	0		0	0	0	0	0	1	0		
010523801	14	1	1	0	0	0	0	1	0		
010523901	4	F5	0	0	0	0	0	1	0		
010523902	10		1	0	0.5	0	0	1	0		
010523903	13		0	0	0	0	0	1	0		
010524001	17	90001	0	0	0	0	0	1	0		
010524002	13		0	0	0	0	0	1	0		
010610101	9	F07,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
010610102	9	F01,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
010610103	14	1	2	0	0	0	0	1	0		
010610201	14	0	2	0	0	0	0	1	0		
010610301	14	1	1	0	0	0	0	1	0		
010610401	14	1	2	0	0	0	0	1	0		
010610402	14	0	1	0	0	0	0	1	0		
010610501	0			0	0	0	0	1	0		
010610601	1	F03	2	0	0	0	0	1	0		
010610602	15			0	0	0	0	1	8		
010610701	13			0	0	0	0	1	0		
010610801	1	F02	1	0	0	0	0	1	0		
010610901	14	1	1	0	0	0	0	1	0		
010610902	14	0	2	0	0	0	0	1	0		
010610903	1	F08	1	0	0	0	0	1	0		
010611001	14	1	2	0	0	0	0	1	0		
010611002	14	0	1	0	0	0	0	1	0		
010611003	1	F01	2	0	0	0	0	1	0		
010611101	0			0	0	0	0	1	0		
010611201	14	1	1	0	0	0	0	1	0		
010611202	14	0	2	0	0	0	0	1	0		
010611301	14	1	2	0	0	0	0	1	0		
010611302	1	F03	2	0	0	0	0	1	0		
010611303	14	0	1	0	0	0	0	1	0		
010611401	0			0	0	0	0	1	0		
010611501	1	F05	1	0	0	0	0	1	0		
010611502	14	1	1	0	0	0	0	1	0		
010611503	14	0	2	0	0	0	0	1	0		
010611601	1	F02	1	0	0	0	0	1	0		
010611701	14	0	1	0	0	0	0	1	0		
010611702	14	1	2	0	0	0	0	1	0		
010611801	14	0	2	0	0	0	0	1	0		
010611802	14	1	1	0	0	0	0	1	0		
010611803	1	F05	1	0	0	0	0	1	0		
010611901	0		1	0	0	0	0	1	0		
010612001	14	0	1	0	0	0	0	1	0		
010612101	14	1	1	0	0	0	0	1	0		
010612102	1	F07	1	0	0	0	0	1	0		
010612201	14	0	1	0	0	0	0	1	0		
010612202	14	1	2	0	0	0	0	1	0		
010612203	1	F10	2	0	0	0	0	1	0		
010612301	14	0	2	0	0	0	0	1	0		
010612302	1	F04	1	0	0	0	0	1	0		
010612303	1	F04	2	0	0	0	0	1	0		
010612401	0			0	0	0	0	1	0		
010612501	0			0	0	0	0	1	0		
010612601	0			0	0	0	0	1	0		
010612701	14	1	2	0	0	0	0	1	0		
010612801	14	1	1	0	0	0	0	1	0		
010612802	14	0	2	0	0	0	0	1	0		
010612901	14	1	2	0	0	0	0	1	0		
010612902	14	0	1	0	0	0	0	1	0		
010613001	14	1	1	0	0	0	0	1	0		
010613002	14	0	2	0	0	0	0	1	0		
010613003	1	F05	1	0	0	0	0	1	0		
010613101	0		1	0	0	0	0	1	0		
010613201	14	0	1	0	0	0	0	1	0		
010613301	1	F02	1	0	0	0	0	1	0		
010613302	14	1	1	0	0	0	0	1	0		
010613401	4	F5		0	0	0	0	1	0		
010613402	12	BG/AVG/avg_bg_001.jpg		0	0.3	0	0	1	0		
010613403	10		1	0	0	0	0	1	0		
010613404	10		2	0	0	0	0	1	0		
010613405	18	AVG_V_C01701	0	0	0	0	0	1	0		
010613406	4	F9	0	0	4.6	0	0	1	0		
010613407	12	BG/AVG/avg_bg_097.jpg	0	0	0.3	0	0	1	0		
010613408	13		0	0	1.4	0	0	1	0		
010613501	13		0	0	0	0	0	1	0		
010613601	0		0	0	0	0	0	1	0		
010613701	0		0	0	0	0	0	1	0		
010613801	0		0	0	0	0	0	1	0		
010613901	0		0	0	0	0	0	1	0		
010614001	0		0	0	0	0	0	1	0		
010614101	16	F2	0	0	0	0	0	1	0		
010614102	15		0	0	0.3	0	0	1	8		
010614103	13		0	0	0.5	0	0	1	0		
010614201	0		0	0	0	0	0	1	0		
010614301	0		0	0	0	0	0	1	0		
010614401	0		0	0	0	0	0	1	0		
010614501	0		0	0	0	0	0	1	0		
010614601	0		0	0	0	0	0	1	0		
010810101	9	A00,Spine/NG2D_nobg,AVG_01701	1	0,0	0	0	0	1	0		
010810201	14	1	1	0	0	0	0	1	0		
010810301	0		1	0	0	0	0	1	0		
010810401	9	F08,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
010810402	11		1	0,0	0	-250,0	0	1	0		
010810403	14	1	2	0	0	0	0	1	0		
010810404	14	0	1	0	0	0	0	1	0		
010810501	1	F10	2	0	0	0	0	1	0		
010810601	1	F04	1	0	0	0	0	1	0		
010810602	14	1	1	0	0	0	0	1	0		
010810603	14	0	2	0	0	0	0	1	0		
010810701	1	F02	1	0	0	0	0	1	0		
010810702	14	1	1	0	0	0	0	1	0		
010810703	14	0	2	0	0	0	0	1	0		
010810801	1	F03	2	0	0	0	0	1	0		
010810802	14	1	2	0	0	0	0	1	0		
010810803	14	0	1	0	0	0	0	1	0		
010810901	10		2	0	0	0	0	1	0		
010810902	9	A00,Spine/NG2D_nobg,AVG_00101	3	250,0	0	0	0	-1	0		
010810903	14	1	3	0	0	0	0	1	0		
010811001	1	F04	1	0	0	0	0	1	0		
010811002	14	1	1	0	0	0	0	1	0		
010811003	14	0	3	0	0	0	0	1	0		
010811101	0			0	0	0	0	1	0		
010811201	1	F02	1	0	0	0	0	1	0		
010811301	14	0	1	0	0	0	0	1	0		
010811302	14	1	3	0	0	0	0	1	0		
010811303	1	F02	3	0	0	0	0	1	0		
010811401	14	1	1	0	0	0	0	1	0		
010811402	14	0	3	0	0	0	0	1	0		
010811501	10		3	0	0	0	0	1	0		
010811502	9	F04,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
010811503	14	0	1	0	0	0	0	1	0		
010811504	14	1	2	0	0	0	0	1	0		
010811601	0			0	0	0	0	1	0		
010811701	14	1	1	0	0	0	0	1	0		
010811702	14	0	2	0	0	0	0	1	0		
010811801	14	0	1	0	0	0	0	1	0		
010811802	14	1	2	0	0	0	0	1	0		
010811901	14	1	1	0	0	0	0	1	0		
010811902	14	0	2	0	0	0	0	1	0		
010812001	0			0	0	0	0	1	0		
010812101	14	0	1	0	0	0	0	1	0		
010812201	14	1	1	0	0	0	0	1	0		
010812301	14	0	1	0	0	0	0	1	0		
010812401	4	F5	0	0	0	0	0	1	0		
010812402	12	BG/AVG/avg_bg_001.jpg	0	0	0.3	0	0	1	0		
010812403	18	AVG_V_C99001	0	0	0	0	0	1	0		
010812404	12	BG/AVG/avg_bg_000.jpg	0	0	0	0	0	1	0		
010812405	10		1	0	0	0	0	1	0		
010812406	10		2	0	0	0	0	1	0		
010812407	4	F9	0	0	5.46	0	0	1	0		
010812408	12	BG/AVG/avg_bg_085.jpg	0	0	0.3	0	0	1	0		
010812409	13		0	0	1.4	0	0	1	0		
010812501	0		0	0	0	0	0	1	0		
010812601	0		0	0	0	0	0	1	0		
010812701	0		0	0	0	0	0	1	0		
010812801	0		0	0	0	0	0	1	0		
010812901	0		0	0	0	0	0	1	0		
010813001	0		0	0	0	0	0	1	0		
010813101	0		0	0	0	0	0	1	0		
010813201	0		0	0	0	0	0	1	0		
010813301	0		0	0	0	0	0	1	0		
010813401	0		0	0	0	0	0	1	0		
010813501	0		0	0	0	0	0	1	0		
010813601	0		0	0	0	0	0	1	0		
010813701	0		0	0	0.5	0	0	1	0		
010813801	16	F1		0	0	0	0	1	0		
010813802	12	BG/AVG/avg_bg_089.jpg		0	0.3	0	0	1	0		
010813803	9	F04,Spine/NG2D_nobg,AVG_01701	1	-250,0	0	0	0	1	0		
010813804	9	A00,Spine/NG2D_nobg,AVG_99001	2	250,0	0	0	0	-1	0		
010813901	14	1	1	0	0	0	0	1	0		
010813902	1	F02	1	0	0	0	0	1	0		
010814001	14	0	1	0	0	0	0	1	0		
010814002	14	1	2	0	0	0	0	1	0		
010814003	1	F03	2	0	0	0	0	1	0		
010814101	10		1	0	0	0	0	1	0		
010814102	10		2	0	0	0	0	1	0		
010814201	9	F02,Spine/NG2D_nobg,AVG_00101	1	0,0	0	0	0	1	0		
010814202	14	1	1	0	0	0	0	1	0		
010814301	14	0	1	0	0	0	0	1	0		
010814401	0		0	0	0	0	0	1	0		
010814501	0			0	0	0	0	1	0		
010814601	14	1	1	0	0	0	0	1	0		
010814602	1	F05	0	0	0	0	0	1	0		
010814701	14	0	1	0	0	0	0	1	0		
010814801	0			0	0	0	0	1	0		
010814901	14	1	1	0	0	0	0	1	0		
010814902	1	F02	1	0	0	0	0	1	0		
010815001	0			0	0	0	0	1	0		
020110101	12	BG/AVG/avg_bg_902.jpg	0	0	0	0	0	1	0		
020110201	9	F02,Spine/NG2D_nobg,AVG_00101	1	-250,0	0	0	0	1	0		
020110202	9	F02,Spine/NG2D_nobg,AVG_00201	2	250,0	0	0	0	1	0		
020110301	15		0	0	0	0	0	1	6		
020110401	14	1	1	0	0	0	0	1	0		
020110402	1	A00	2	0	0	0	0	1	0		
020110501	14	0	1	0	0	0	0	1	0		
020110601	14	1	1	0,0	0	0,0	0	1	0		
020110701	0			0	0	0	0	1	0		
020110801	14	0	1	0	0	0	0	1	0		
020110901	14	1	1	0	0	0	0	1	0		
020111001	0			0	0	0	0	1	0		
020111101	14	0	1	0	0	0	0	1	0		
020111102	14	1	2	0	0	0	0	1	0		
020111103	1	F08	2	0	0	0	0	1	0		
020111201	1	F10	2	0	0	0	0	1	0		
020111301	1	F08	1	0	0	0	0	1	0		
020111302	15		0	0	0	0	0	1	6		
020111401	1	F03	2	0	0	0	0	1	0		
020111501	14	1	1	0	0	0	0	1	0		
020111502	14	0	2	0	0	0	0	1	0		
020111601	1	F07	1	0	0	0	0	1	0		
020111701	0		0	0	0	0	0	1	0		
020111801	14	0	1	0	0	0	0	1	0		
020111901	0		0	0	0	0	0	1	0		
020112001	14	1	1	0	0	0	0	1	0		
020112101	14	0	1	0	0	0	0	1	0		
020112201	0		0	0	0	0	0	1	0		
020112301	14	1	1	0	0	0	0	1	0		
020112302	1	F05	1	0	0	0	0	1	0		
020112401	14	0	1	0	0	0	0	1	0		
020112501	0		0	0	0	0	0	1	0		
020112601	14	1	2	0	0	0	0	1	0		
020112602	1	F01	2	0	0	0	0	1	0		
020112701	1	F08	2	0	0	0	0	1	0		
020112801	14	1	1	0	0	0	0	1	0		
020112802	14	0	2	0	0	0	0	1	0		
020112803	1	A00	1	0	0	0	0	1	0		
020112901	14	0	1	0	0	0	0	1	0		
020113001	14	1	1	0	0	0	0	1	0		
020113101	0		0	0	0	0	0	1	0		
020510101	0		0	0	0	0	0	1	0		
020510201	9	F02,Spine/NG2D_nobg,AVG_01701	1	-250,0	0	0	0	1	0		
020510202	9	F03,Spine/NG2D_nobg,AVG_99001	2	250,0	0	0	0	1	0		
020510203	14	0	0	0	0	0	0	1	0		
020510204	14	1	1	0	0	0	0	1	0		
020510301	14	0	1	0	0	0	0	1	0		
020510302	1	F04	2	0	0	0	0	1	0		
020510303	14	1	2	0	0	0	0	1	0		
020510401	16	F2	0	0	0	0	0	1	0		
020510501	14	0	2	0	0	0	0	1	0		
020510502	14	1	1	0	0	0	0	1	0		
020510503	1	F03	1	0	0	0	0	1	0		
020510504	1	F03	2	0	0	0	0	1	0		
020510601	14	0	1	0	0	0	0	1	0		
020510602	14	1	2	0	0	0	0	1	0		
020510701	14	0	1	0	0	0	0	1	0		
020510702	14	0	2	0	0	0	0	1	0		
020510703	0		0	0	0	0	0	1	0		
020510801	0		0	0	0	0	0	1	0		
020510901	0		0	0	0	0	0	1	0		
020511001	16	F2	0	0	0	0	0	1	0		
020511101	0		0	0	0	0	0	1	0		
020511102	1	F04	1	0	0	0	0	1	0		
020511103	1	F04	2	0	0	0	0	1	0		
020511201	10		2	0	0	0	0	1	0		
020511202	9	F01,Spine/NG2D_nobg,AVG_00201	2	250,0	0.3	0	0	1	0		
020511203	14	1	2	0	0	0	0	1	0		
020511301	14	0	2	0	0	0	0	1	0		
020511302	14	1	1	0	0	0	0	1	0		
020511401	10		2	0	0	0	0	1	0		
020511402	9	A00,Spine/NG2D_nobg,AVG_00101	2	250,0	0.3	0	0	1	0		
020511403	14	0	1	0	0	0	0	1	0		
020511404	14	1	2	0	0	0	0	1	0		
020511501	14	0	2	0	0	0	0	1	0		
020511502	14	1	1	0	0	0	0	1	0		
020511601	1	F02	1	0	0	0	0	1	0		
020511701	14	1	2	0	0	0	0	1	0		
020511702	1	F02	2	0	0	0	0	1	0		
020511703	14	0	1	0	0	0	0	1	0		
020511801	0		2	0	0	0	0	1	0		
020511901	14	0	2	0	0	0	0	1	0		
020511902	14	1	1	0	0	0	0	1	0		
020512001	1	A00	1	0	0	0	0	1	0		
020512101	0		1	0	0	0	0	1	0		
020512201	0		1	0	0	0	0	1	0		
020512301	0		1	0	0	0	0	1	0		
020512401	0		1	0	0	0	0	1	0		
020512501	0		1	0	0	0	0	1	0		
020710101	9	A00,Spine/NG2D_nobg,AVG_00101	2	250,0	0	0	0	1	0		
020710102	9	F04,Spine/NG2D_nobg,AVG_01701	1	-250,0	0	0	0	1	0		
020710103	14	0	2	0	0	0	0	1	0		
020710104	14	1	1	0	0	0	0	1	0		
020710201	0		1	0	0	0	0	1	0		
020710301	0		1	0	0	0	0	1	0		
020710401	1	A00	1	0	0	0	0	1	0		
020710501	14	0	1	0	0	0	0	1	0		
020710502	14	1	2	0	0	0	0	1	0		
020710503	1	F02	2	0	0	0	0	1	0		
020710601	0		2	0	0	0	0	1	0		
020710701	1	A00	2	0	0	0	0	1	0		
020710801	14	1	1	0	0	0	0	1	0		
020710802	14	0	2	0	0	0	0	1	0		
020710901	0		1	0	0	0	0	1	0		
020711001	0		1	0	0	0	0	1	0		
020711101	14	0	1	0	0	0	0	1	0		
020711102	14	1	2	0	0	0	0	1	0		
020711201	14	1	1	0	0	0	0	1	0		
020711202	14	0	2	0	0	0	0	1	0		
020711301	0		1	0	0	0	0	1	0		
020711401	0		1	0	0	0	0	1	0		
020711501	1	F03	1	0	0	0	0	1	0		
020711601	14	0	1	0	0	0	0	1	0		
020711602	14	1	2	0	0	0	0	1	0		
020711603	1	F05	2	0	0	0	0	1	0		
020711701	14	1	1	0	0	0	0	1	0		
020711702	1	A00	1	0	0	0	0	1	0		
020711703	14	0	2	0	0	0	0	1	0		
020711801	0		1	0	0	0	0	1	0		
020711901	14	0	1	0	0	0	0	1	0		
020711902	0		0	0	0	0	0	1	0		
020711903	1	A00	2	0	0	0	0	1	0		
020712001	14	1	1	0	0	0	0	1	0		
020712101	0		1	0	0	0	0	1	0		
030110101	4	F5	0	0	1	0	0	1	0		
030110102	18	AVG_V_S03011	0	0	0.3	0	0	1	0		
030110103	12	BG/AVG/avg_bg_007.jpg	0	0	0	0	0	1	0		
030110104	4	F9	0	0	4.6	0	0	1	0		
030110105	13		0	0	1.7	0	0	1	0		
030110201	9	A00,Spine/NG2D_nobg,AVG_01701	1	-250,0	0	0	0	1	0		
030110202	9	A00,Spine/NG2D_nobg,AVG_99001	2	250,0	0	0	0	-1	0		
030110301	14	1	2	0	0	0	0	1	0		
030110401	14	0	2	0	0	0	0	1	0		
030110501	0		0	0	0	0	0	1	0		
030110601	0		0	0	0	0	0	1	0		
030110701	0		0	0	0	0	0	1	0		
030110801	14	1	1	0	0	0	0	1	0		
030110901	0		1	0	0	0	0	1	0		
030111001	14	0	1	0	0	0	0	1	0		
030111101	0		0	0	0	0	0	1	0		
030111201	0		0	0	0	0	0	1	0		
030111301	14	1	1	0	0	0	0	1	0		
030111401	14	0	1	0	0	0	0	1	0		
030111402	1	F04	1	0	0	0	0	1	0		
030111403	1	F03	2	0	0	0	0	1	0		
030111501	0		0	0	0	0	0	1	0		
030111601	14	1	2	0	0	0	0	1	0		
030111701	1	A00	1	0	0	0	0	1	0		
030111702	1	A00	2	0	0	0	0	1	0		
030111703	14	1	1	0	0	0	0	1	0		
030111704	14	0	2	0	0	0	0	1	0		
030111801	14	1	2	0	0	0	0	1	0		
030111802	14	0	1	0	0	0	0	1	0		
030111901	14	1	1	0	0	0	0	1	0		
030111902	14	0	2	0	0	0	0	1	0		
030112001	16	F1	0	0	0	0	0	1	0		
030112002	10		1	0	0.3	0	0	1	0		
030112003	10		2	0	0	0	0	1	0		
030112004	12	BG/AVG/avg_bg_008.jpg	0	0	0	0	0	1	0		
030112005	13		0	0	0.5	0	0	1	0		
030112101	9	A00,Spine/NG2D_nobg,AVG_01701	1	-250,0	0	0	0	1	0		
030112102	9	A00,Spine/NG2D_nobg,AVG_00101	2	250,0	0	0	0	-1	0		
030112103	14	1	1	0	0	0	0	1	0		
030112201	0		1	0	0	0	0	1	0		
030112301	14	0	1	0	0	0	0	1	0		
030112302	14	1	2	0	0	0	0	1	0		
030112303	1	F02	2	0	0	0	0	1	0		
030112401	14	0	2	0	0	0	0	1	0		
030112402	14	1	1	0	0	0	0	1	0		
030112403	1	F02	1	0	0	0	0	1	0		
030112501	14	1	2	0	0	0	0	1	0		
030112502	14	0	1	0	0	0	0	1	0		
030112601	1	A00	2	0	0	0	0	1	0		
030112701	0			0	0	0	0	1	0		
030112801	14	0	2	0	0	0	0	1	0		
030112901	14	1	1	0	0	0	0	1	0		
030112902	1	F04	1	0	0	0	0	1	0		
030113001	13			0	0	0	0	1	0		
030113101	16	F2	0	0	0	0	0	1	0		
030113102	15		0	0	0.3	0	0	1	8		
030113103	14	0	1	0	0	0	0	1	0		
030113201	1	F02	1	0	0	0	0	1	0		
030113202	1	F02	2	0	0	0	0	1	0		
030113301	14	1	2	0	0	0	0	1	0		
030210101	9	F02,Spine/NG2D_nobg,AVG_01701	1	-250,0	0	0	0	1	0		
030210102	9	F02,Spine/NG2D_nobg,AVG_00101	2	250,0	0	0	0	1	0		
030210103	14	0	2	0	0	0	0	1	0		
030210104	14	1	1	0	0	0	0	1	0		
030210201	14	0	1	0	0	0	0	1	0		
030210202	14	1	2	0	0	0	0	1	0		
030210301	0		2	0	0	0	0	1	0		
030210401	14	1	1	0	0	0	0	1	0		
030210402	1	F04	1	0	0	0	0	1	0		
030210403	14	0	2	0	0	0	0	1	0		
030210501	1	F02	1	0	0	0	0	1	0		
030210601	14	0	1	0	0	0	0	1	0		
030210602	14	1	2	0	0	0	0	1	0		
030210603	1	A00	2	0	0	0	0	1	0		
030210701	0		2	0	0	0	0	1	0		
030210801	10		1	0	0	0	0	1	0		
030210802	10		2	0	0	0	0	1	0		
030210803	16	F1	0	0	0	0	0	1	0		
030210804	12	BG/AVG/avg_bg_007.jpg	0	0	0.5	0	0	1	0		
