id	ActivityID	gachapool	poolrate	itemid	ActivityName	排序	rate	個別機率	稀有度
104	166_0	15	5	70000_11_5_42	@Summon.Friend.title	154	1	0.005556	4
105	166_0	15	5	70000_12_5_42	@Summon.Friend.title	154	1	0.005556	4
106	166_0	15	5	70000_13_5_42	@Summon.Friend.title	154	1	0.005556	4
107	166_0	15	5	70000_16_5_42	@Summon.Friend.title	154	1	0.005556	4
108	166_0	15	5	70000_17_5_42	@Summon.Friend.title	154	1	0.005556	4
109	178_0	62	300	30000_30101_20	@Summon.Weapon.title	624	1	0.00625	4
110	178_0	62	300	30000_30201_20	@Summon.Weapon.title	624	1	0.00625	4
111	178_0	62	300	30000_30301_20	@Summon.Weapon.title	624	1	0.00625	4
112	178_0	62	300	30000_30401_20	@Summon.Weapon.title	624	1	0.00625	4
113	178_0	62	300	30000_30501_20	@Summon.Weapon.title	624	1	0.00625	4
114	178_0	62	300	30000_30601_20	@Summon.Weapon.title	624	1	0.00625	4
115	178_0	62	300	30000_30701_20	@Summon.Weapon.title	624	1	0.00625	4
116	178_0	62	300	30000_30801_20	@Summon.Weapon.title	624	1	0.00625	4
117	178_0	62	300	30000_30901_20	@Summon.Weapon.title	624	1	0.00625	4
118	178_0	62	300	30000_31001_20	@Summon.Weapon.title	624	1	0.00625	4
119	178_0	62	300	30000_31101_20	@Summon.Weapon.title	624	1	0.00625	4
120	178_0	62	300	30000_31201_20	@Summon.Weapon.title	624	1	0.00625	4
121	178_0	62	300	30000_31301_20	@Summon.Weapon.title	624	1	0.00625	4
122	178_0	62	300	30000_31401_20	@Summon.Weapon.title	624	1	0.00625	4
123	178_0	62	300	30000_31501_20	@Summon.Weapon.title	624	1	0.00625	4
124	178_0	62	300	30000_31601_20	@Summon.Weapon.title	624	1	0.00625	4
125	178_0	62	300	30000_31701_20	@Summon.Weapon.title	624	1	0.00625	4
126	178_0	62	300	30000_31801_20	@Summon.Weapon.title	624	1	0.00625	4
127	178_0	62	300	30000_31901_20	@Summon.Weapon.title	624	1	0.00625	4
128	178_0	62	300	30000_32001_20	@Summon.Weapon.title	624	1	0.00625	4
129	178_0	62	300	30000_32101_20	@Summon.Weapon.title	624	1	0.00625	4
130	178_0	62	300	30000_32201_20	@Summon.Weapon.title	624	1	0.00625	4
131	178_0	62	300	30000_32301_20	@Summon.Weapon.title	624	1	0.00625	4
132	178_0	62	300	30000_32401_20	@Summon.Weapon.title	624	1	0.00625	4
133	178_0	62	300	30000_20101_10	@Summon.Weapon.title	625	1	0.00625	5
134	178_0	62	300	30000_20201_10	@Summon.Weapon.title	625	1	0.00625	5
135	178_0	62	300	30000_20301_10	@Summon.Weapon.title	625	1	0.00625	5
136	178_0	62	300	30000_20401_10	@Summon.Weapon.title	625	1	0.00625	5
137	178_0	62	300	30000_20501_10	@Summon.Weapon.title	625	1	0.00625	5
138	178_0	62	300	30000_20601_10	@Summon.Weapon.title	625	1	0.00625	5
139	178_0	62	300	30000_20701_10	@Summon.Weapon.title	625	1	0.00625	5
140	178_0	62	300	30000_20801_10	@Summon.Weapon.title	625	1	0.00625	5
141	178_0	62	300	30000_20901_10	@Summon.Weapon.title	625	1	0.00625	5
142	178_0	62	300	30000_21001_10	@Summon.Weapon.title	625	1	0.00625	5
143	178_0	62	300	30000_21101_10	@Summon.Weapon.title	625	1	0.00625	5
144	178_0	62	300	30000_21201_10	@Summon.Weapon.title	625	1	0.00625	5
145	178_0	62	300	30000_21301_10	@Summon.Weapon.title	625	1	0.00625	5
146	178_0	62	300	30000_21401_10	@Summon.Weapon.title	625	1	0.00625	5
147	178_0	62	300	30000_21501_10	@Summon.Weapon.title	625	1	0.00625	5
148	178_0	62	300	30000_21601_10	@Summon.Weapon.title	625	1	0.00625	5
149	178_0	62	300	30000_21701_10	@Summon.Weapon.title	625	1	0.00625	5
150	178_0	62	300	30000_21801_10	@Summon.Weapon.title	625	1	0.00625	5
151	178_0	62	300	30000_21901_10	@Summon.Weapon.title	625	1	0.00625	5
152	178_0	62	300	30000_22001_10	@Summon.Weapon.title	625	1	0.00625	5
153	178_0	62	300	30000_22101_10	@Summon.Weapon.title	625	1	0.00625	5
154	178_0	62	300	30000_22201_10	@Summon.Weapon.title	625	1	0.00625	5
155	178_0	62	300	30000_22301_10	@Summon.Weapon.title	625	1	0.00625	5
156	178_0	62	300	30000_22401_10	@Summon.Weapon.title	625	1	0.00625	5
157	178_0	63	400	30000_30101_30	@Summon.Weapon.title	634	1	0.008333	4
158	178_0	63	400	30000_30201_30	@Summon.Weapon.title	634	1	0.008333	4
159	178_0	63	400	30000_30301_30	@Summon.Weapon.title	634	1	0.008333	4
160	178_0	63	400	30000_30401_30	@Summon.Weapon.title	634	1	0.008333	4
161	178_0	63	400	30000_30501_30	@Summon.Weapon.title	634	1	0.008333	4
162	178_0	63	400	30000_30601_30	@Summon.Weapon.title	634	1	0.008333	4
163	178_0	63	400	30000_30701_30	@Summon.Weapon.title	634	1	0.008333	4
164	178_0	63	400	30000_30801_30	@Summon.Weapon.title	634	1	0.008333	4
165	178_0	63	400	30000_30901_30	@Summon.Weapon.title	634	1	0.008333	4
166	178_0	63	400	30000_31001_30	@Summon.Weapon.title	634	1	0.008333	4
167	178_0	63	400	30000_31101_30	@Summon.Weapon.title	634	1	0.008333	4
168	178_0	63	400	30000_31201_30	@Summon.Weapon.title	634	1	0.008333	4
169	178_0	63	400	30000_31301_30	@Summon.Weapon.title	634	1	0.008333	4
170	178_0	63	400	30000_31401_30	@Summon.Weapon.title	634	1	0.008333	4
171	178_0	63	400	30000_31501_30	@Summon.Weapon.title	634	1	0.008333	4
172	178_0	63	400	30000_31601_30	@Summon.Weapon.title	634	1	0.008333	4
173	178_0	63	400	30000_31701_30	@Summon.Weapon.title	634	1	0.008333	4
174	178_0	63	400	30000_31801_30	@Summon.Weapon.title	634	1	0.008333	4
175	178_0	63	400	30000_31901_30	@Summon.Weapon.title	634	1	0.008333	4
176	178_0	63	400	30000_32001_30	@Summon.Weapon.title	634	1	0.008333	4
177	178_0	63	400	30000_32101_30	@Summon.Weapon.title	634	1	0.008333	4
178	178_0	63	400	30000_32201_30	@Summon.Weapon.title	634	1	0.008333	4
179	178_0	63	400	30000_32301_30	@Summon.Weapon.title	634	1	0.008333	4
180	178_0	63	400	30000_32401_30	@Summon.Weapon.title	634	1	0.008333	4
181	178_0	63	400	30000_20101_20	@Summon.Weapon.title	635	1	0.008333	5
182	178_0	63	400	30000_20201_20	@Summon.Weapon.title	635	1	0.008333	5
183	178_0	63	400	30000_20301_20	@Summon.Weapon.title	635	1	0.008333	5
184	178_0	63	400	30000_20401_20	@Summon.Weapon.title	635	1	0.008333	5
185	178_0	63	400	30000_20501_20	@Summon.Weapon.title	635	1	0.008333	5
186	178_0	63	400	30000_20601_20	@Summon.Weapon.title	635	1	0.008333	5
187	178_0	63	400	30000_20701_20	@Summon.Weapon.title	635	1	0.008333	5
188	178_0	63	400	30000_20801_20	@Summon.Weapon.title	635	1	0.008333	5
189	178_0	63	400	30000_20901_20	@Summon.Weapon.title	635	1	0.008333	5
190	178_0	63	400	30000_21001_20	@Summon.Weapon.title	635	1	0.008333	5
191	178_0	63	400	30000_21101_20	@Summon.Weapon.title	635	1	0.008333	5
192	178_0	63	400	30000_21201_20	@Summon.Weapon.title	635	1	0.008333	5
193	178_0	63	400	30000_21301_20	@Summon.Weapon.title	635	1	0.008333	5
194	178_0	63	400	30000_21401_20	@Summon.Weapon.title	635	1	0.008333	5
195	178_0	63	400	30000_21501_20	@Summon.Weapon.title	635	1	0.008333	5
196	178_0	63	400	30000_21601_20	@Summon.Weapon.title	635	1	0.008333	5
197	178_0	63	400	30000_21701_20	@Summon.Weapon.title	635	1	0.008333	5
198	178_0	63	400	30000_21801_20	@Summon.Weapon.title	635	1	0.008333	5
199	178_0	63	400	30000_21901_20	@Summon.Weapon.title	635	1	0.008333	5
200	178_0	63	400	30000_22001_20	@Summon.Weapon.title	635	1	0.008333	5
201	178_0	63	400	30000_22101_20	@Summon.Weapon.title	635	1	0.008333	5
202	178_0	63	400	30000_22201_20	@Summon.Weapon.title	635	1	0.008333	5
203	178_0	63	400	30000_22301_20	@Summon.Weapon.title	635	1	0.008333	5
204	178_0	63	400	30000_22401_20	@Summon.Weapon.title	635	1	0.008333	5
205	178_0	64	250	30000_20101_30	@Summon.Weapon.title	645	1	0.005208	5
206	178_0	64	250	30000_20201_30	@Summon.Weapon.title	645	1	0.005208	5
207	178_0	64	250	30000_20301_30	@Summon.Weapon.title	645	1	0.005208	5
208	178_0	64	250	30000_20401_30	@Summon.Weapon.title	645	1	0.005208	5
209	178_0	64	250	30000_20501_30	@Summon.Weapon.title	645	1	0.005208	5
210	178_0	64	250	30000_20601_30	@Summon.Weapon.title	645	1	0.005208	5
211	178_0	64	250	30000_20701_30	@Summon.Weapon.title	645	1	0.005208	5
212	178_0	64	250	30000_20801_30	@Summon.Weapon.title	645	1	0.005208	5
213	178_0	64	250	30000_20901_30	@Summon.Weapon.title	645	1	0.005208	5
214	178_0	64	250	30000_21001_30	@Summon.Weapon.title	645	1	0.005208	5
215	178_0	64	250	30000_21101_30	@Summon.Weapon.title	645	1	0.005208	5
216	178_0	64	250	30000_21201_30	@Summon.Weapon.title	645	1	0.005208	5
217	178_0	64	250	30000_21301_30	@Summon.Weapon.title	645	1	0.005208	5
218	178_0	64	250	30000_21401_30	@Summon.Weapon.title	645	1	0.005208	5
219	178_0	64	250	30000_21501_30	@Summon.Weapon.title	645	1	0.005208	5
220	178_0	64	250	30000_21601_30	@Summon.Weapon.title	645	1	0.005208	5
221	178_0	64	250	30000_21701_30	@Summon.Weapon.title	645	1	0.005208	5
222	178_0	64	250	30000_21801_30	@Summon.Weapon.title	645	1	0.005208	5
223	178_0	64	250	30000_21901_30	@Summon.Weapon.title	645	1	0.005208	5
224	178_0	64	250	30000_22001_30	@Summon.Weapon.title	645	1	0.005208	5
225	178_0	64	250	30000_22101_30	@Summon.Weapon.title	645	1	0.005208	5
226	178_0	64	250	30000_22201_30	@Summon.Weapon.title	645	1	0.005208	5
227	178_0	64	250	30000_22301_30	@Summon.Weapon.title	645	1	0.005208	5
228	178_0	64	250	30000_22401_30	@Summon.Weapon.title	645	1	0.005208	5
229	178_0	64	250	30000_10101_10	@Summon.Weapon.title	646	1	0.005208	6
230	178_0	64	250	30000_10201_10	@Summon.Weapon.title	646	1	0.005208	6
231	178_0	64	250	30000_10301_10	@Summon.Weapon.title	646	1	0.005208	6
232	178_0	64	250	30000_10401_10	@Summon.Weapon.title	646	1	0.005208	6
233	178_0	64	250	30000_10501_10	@Summon.Weapon.title	646	1	0.005208	6
234	178_0	64	250	30000_10601_10	@Summon.Weapon.title	646	1	0.005208	6
235	178_0	64	250	30000_10701_10	@Summon.Weapon.title	646	1	0.005208	6
236	178_0	64	250	30000_10801_10	@Summon.Weapon.title	646	1	0.005208	6
237	178_0	64	250	30000_10901_10	@Summon.Weapon.title	646	1	0.005208	6
238	178_0	64	250	30000_11001_10	@Summon.Weapon.title	646	1	0.005208	6
239	178_0	64	250	30000_11101_10	@Summon.Weapon.title	646	1	0.005208	6
240	178_0	64	250	30000_11201_10	@Summon.Weapon.title	646	1	0.005208	6
241	178_0	64	250	30000_11301_10	@Summon.Weapon.title	646	1	0.005208	6
242	178_0	64	250	30000_11401_10	@Summon.Weapon.title	646	1	0.005208	6
243	178_0	64	250	30000_11501_10	@Summon.Weapon.title	646	1	0.005208	6
244	178_0	64	250	30000_11601_10	@Summon.Weapon.title	646	1	0.005208	6
245	178_0	64	250	30000_11701_10	@Summon.Weapon.title	646	1	0.005208	6
246	178_0	64	250	30000_11801_10	@Summon.Weapon.title	646	1	0.005208	6
247	178_0	64	250	30000_11901_10	@Summon.Weapon.title	646	1	0.005208	6
248	178_0	64	250	30000_12001_10	@Summon.Weapon.title	646	1	0.005208	6
249	178_0	64	250	30000_12101_10	@Summon.Weapon.title	646	1	0.005208	6
250	178_0	64	250	30000_12201_10	@Summon.Weapon.title	646	1	0.005208	6
251	178_0	64	250	30000_12301_10	@Summon.Weapon.title	646	1	0.005208	6
252	178_0	64	250	30000_12401_10	@Summon.Weapon.title	646	1	0.005208	6
253	178_0	65	40	30000_20101_60	@Summon.Weapon.title	655	1	0.000833	5
254	178_0	65	40	30000_20201_60	@Summon.Weapon.title	655	1	0.000833	5
255	178_0	65	40	30000_20301_60	@Summon.Weapon.title	655	1	0.000833	5
256	178_0	65	40	30000_20401_60	@Summon.Weapon.title	655	1	0.000833	5
257	178_0	65	40	30000_20501_60	@Summon.Weapon.title	655	1	0.000833	5
258	178_0	65	40	30000_20601_60	@Summon.Weapon.title	655	1	0.000833	5
259	178_0	65	40	30000_20701_60	@Summon.Weapon.title	655	1	0.000833	5
260	178_0	65	40	30000_20801_60	@Summon.Weapon.title	655	1	0.000833	5
261	178_0	65	40	30000_20901_60	@Summon.Weapon.title	655	1	0.000833	5
262	178_0	65	40	30000_21001_60	@Summon.Weapon.title	655	1	0.000833	5
263	178_0	65	40	30000_21101_60	@Summon.Weapon.title	655	1	0.000833	5
264	178_0	65	40	30000_21201_60	@Summon.Weapon.title	655	1	0.000833	5
265	178_0	65	40	30000_21301_60	@Summon.Weapon.title	655	1	0.000833	5
266	178_0	65	40	30000_21401_60	@Summon.Weapon.title	655	1	0.000833	5
267	178_0	65	40	30000_21501_60	@Summon.Weapon.title	655	1	0.000833	5
268	178_0	65	40	30000_21601_60	@Summon.Weapon.title	655	1	0.000833	5
269	178_0	65	40	30000_21701_60	@Summon.Weapon.title	655	1	0.000833	5
270	178_0	65	40	30000_21801_60	@Summon.Weapon.title	655	1	0.000833	5
271	178_0	65	40	30000_21901_60	@Summon.Weapon.title	655	1	0.000833	5
272	178_0	65	40	30000_22001_60	@Summon.Weapon.title	655	1	0.000833	5
273	178_0	65	40	30000_22101_60	@Summon.Weapon.title	655	1	0.000833	5
274	178_0	65	40	30000_22201_60	@Summon.Weapon.title	655	1	0.000833	5
275	178_0	65	40	30000_22301_60	@Summon.Weapon.title	655	1	0.000833	5
276	178_0	65	40	30000_22401_60	@Summon.Weapon.title	655	1	0.000833	5
277	178_0	65	40	30000_10101_30	@Summon.Weapon.title	656	1	0.000833	6
278	178_0	65	40	30000_10201_30	@Summon.Weapon.title	656	1	0.000833	6
279	178_0	65	40	30000_10301_30	@Summon.Weapon.title	656	1	0.000833	6
280	178_0	65	40	30000_10401_30	@Summon.Weapon.title	656	1	0.000833	6
281	178_0	65	40	30000_10501_30	@Summon.Weapon.title	656	1	0.000833	6
282	178_0	65	40	30000_10601_30	@Summon.Weapon.title	656	1	0.000833	6
283	178_0	65	40	30000_10701_30	@Summon.Weapon.title	656	1	0.000833	6
284	178_0	65	40	30000_10801_30	@Summon.Weapon.title	656	1	0.000833	6
285	178_0	65	40	30000_10901_30	@Summon.Weapon.title	656	1	0.000833	6
286	178_0	65	40	30000_11001_30	@Summon.Weapon.title	656	1	0.000833	6
287	178_0	65	40	30000_11101_30	@Summon.Weapon.title	656	1	0.000833	6
288	178_0	65	40	30000_11201_30	@Summon.Weapon.title	656	1	0.000833	6
289	178_0	65	40	30000_11301_30	@Summon.Weapon.title	656	1	0.000833	6
290	178_0	65	40	30000_11401_30	@Summon.Weapon.title	656	1	0.000833	6
291	178_0	65	40	30000_11501_30	@Summon.Weapon.title	656	1	0.000833	6
292	178_0	65	40	30000_11601_30	@Summon.Weapon.title	656	1	0.000833	6
293	178_0	65	40	30000_11701_30	@Summon.Weapon.title	656	1	0.000833	6
294	178_0	65	40	30000_11801_30	@Summon.Weapon.title	656	1	0.000833	6
295	178_0	65	40	30000_11901_30	@Summon.Weapon.title	656	1	0.000833	6
296	178_0	65	40	30000_12001_30	@Summon.Weapon.title	656	1	0.000833	6
297	178_0	65	40	30000_12101_30	@Summon.Weapon.title	656	1	0.000833	6
298	178_0	65	40	30000_12201_30	@Summon.Weapon.title	656	1	0.000833	6
299	178_0	65	40	30000_12301_30	@Summon.Weapon.title	656	1	0.000833	6
300	178_0	65	40	30000_12401_30	@Summon.Weapon.title	656	1	0.000833	6
301	178_0	66	10	30000_10101_60	@Summon.Weapon.title	666	1	0.000417	6
302	178_0	66	10	30000_10201_60	@Summon.Weapon.title	666	1	0.000417	6
303	178_0	66	10	30000_10301_60	@Summon.Weapon.title	666	1	0.000417	6
304	178_0	66	10	30000_10401_60	@Summon.Weapon.title	666	1	0.000417	6
305	178_0	66	10	30000_10501_60	@Summon.Weapon.title	666	1	0.000417	6
306	178_0	66	10	30000_10601_60	@Summon.Weapon.title	666	1	0.000417	6
307	178_0	66	10	30000_10701_60	@Summon.Weapon.title	666	1	0.000417	6
308	178_0	66	10	30000_10801_60	@Summon.Weapon.title	666	1	0.000417	6
309	178_0	66	10	30000_10901_60	@Summon.Weapon.title	666	1	0.000417	6
310	178_0	66	10	30000_11001_60	@Summon.Weapon.title	666	1	0.000417	6
311	178_0	66	10	30000_11101_60	@Summon.Weapon.title	666	1	0.000417	6
312	178_0	66	10	30000_11201_60	@Summon.Weapon.title	666	1	0.000417	6
313	178_0	66	10	30000_11301_60	@Summon.Weapon.title	666	1	0.000417	6
314	178_0	66	10	30000_11401_60	@Summon.Weapon.title	666	1	0.000417	6
315	178_0	66	10	30000_11501_60	@Summon.Weapon.title	666	1	0.000417	6
316	178_0	66	10	30000_11601_60	@Summon.Weapon.title	666	1	0.000417	6
317	178_0	66	10	30000_11701_60	@Summon.Weapon.title	666	1	0.000417	6
318	178_0	66	10	30000_11801_60	@Summon.Weapon.title	666	1	0.000417	6
319	178_0	66	10	30000_11901_60	@Summon.Weapon.title	666	1	0.000417	6
320	178_0	66	10	30000_12001_60	@Summon.Weapon.title	666	1	0.000417	6
321	178_0	66	10	30000_12101_60	@Summon.Weapon.title	666	1	0.000417	6
322	178_0	66	10	30000_12201_60	@Summon.Weapon.title	666	1	0.000417	6
323	178_0	66	10	30000_12301_60	@Summon.Weapon.title	666	1	0.000417	6
324	178_0	66	10	30000_12401_60	@Summon.Weapon.title	666	1	0.000417	6
325	172_0	67	400	70000_1_10	@Summon.PickUp.title	674	1	0.044893	4
326	172_0	67	400	70000_2_10	@Summon.PickUp.title	674	1	0.044893	4
327	172_0	67	400	70000_13_10	@Summon.PickUp.title	674	1	0.044893	4
328	172_0	67	400	70000_6_10	@Summon.PickUp.title	674	1	0.044893	4
329	172_0	67	400	70000_10_10	@Summon.PickUp.title	674	1	0.044893	4
330	172_0	67	400	70000_11_10	@Summon.PickUp.title	674	1	0.044893	4
331	172_0	67	400	70000_12_10	@Summon.PickUp.title	674	1	0.044893	4
332	172_0	67	400	70000_16_10	@Summon.PickUp.title	674	1	0.044893	4
333	172_0	67	400	70000_17_10	@Summon.PickUp.title	674	1	0.044893	4
334	172_0	68	300	70000_1_15	@Summon.PickUp.title	684	1	0.03367	4
335	172_0	68	300	70000_2_15	@Summon.PickUp.title	684	1	0.03367	4
336	172_0	68	300	70000_13_15	@Summon.PickUp.title	684	1	0.03367	4
337	172_0	68	300	70000_6_15	@Summon.PickUp.title	684	1	0.03367	4
338	172_0	68	300	70000_10_15	@Summon.PickUp.title	684	1	0.03367	4
339	172_0	68	300	70000_11_15	@Summon.PickUp.title	684	1	0.03367	4
340	172_0	68	300	70000_12_15	@Summon.PickUp.title	684	1	0.03367	4
341	172_0	68	300	70000_16_15	@Summon.PickUp.title	684	1	0.03367	4
342	172_0	68	300	70000_17_15	@Summon.PickUp.title	684	1	0.03367	4
343	172_0	69	160	70000_1_20	@Summon.PickUp.title	694	1	0.006734	4
344	172_0	69	160	70000_2_20	@Summon.PickUp.title	694	1	0.006734	4
